year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2001,CHI,2001-03-07,A,Dallas Stars,4,1,W,,32,2,0,,0,19,12,0,,0,,,,,,,,,,,
2001,CHI,2001-03-09,A,Mighty Ducks of Anaheim,1,3,L,,35,2,0,,0,22,8,1,,1,,,,,,,,,,,
2000,CHI,2000-03-12,A,Tampa Bay Lightning,4,1,W,,27,12,1,,0,23,8,0,,0,,,,,,,,,,,
2000,CHI,2000-03-15,A,Toronto Maple Leafs,5,2,W,,26,20,0,,0,32,36,1,,0,,,,,,,,,,,
1990,CHI,1990-03-31,A,Toronto Maple Leafs,4,6,L,,33,35,1,,1,42,49,1,,0,,,,,,,,,,,
1990,CHI,1990-04-01,H,Minnesota North Stars,4,1,W,,37,128,1,,0,23,115,1,,0,,,,,,,,,,,
1999,CHI,1999-03-31,H,Buffalo Sabres,2,1,W,,25,20,0,,0,20,20,0,,0,,,,,,,,,,,
1999,CHI,1999-04-02,A,Detroit Red Wings,3,5,L,,30,47,1,,0,31,27,2,,0,,,,,,,,,,,
1998,CHI,1998-03-22,H,Boston Bruins,1,0,W,,23,10,0,,0,26,10,,,,,,,,,,,,,,
1998,CHI,1998-03-23,A,Detroit Red Wings,5,5,T,OT,23,19,1,,0,45,13,3,,0,,,,,,,,,,,
1991,CHI,1991-03-23,A,Pittsburgh Penguins,7,5,W,,37,20,2,,0,30,14,1,,0,,,,,,,,,,,
1991,CHI,1991-03-24,H,Minnesota North Stars,5,4,W,,26,62,1,,0,34,68,0,,0,,,,,,,,,,,
1992,CHI,1992-03-22,H,Buffalo Sabres,2,6,L,,30,117,0,,0,25,104,4,,0,,,,,,,,,,,
1992,CHI,1992-03-26,A,Quebec Nordiques,5,4,W,OT,33,10,1,,0,24,10,0,,0,,,,,,,,,,,
1994,CHI,1994-03-27,H,Detroit Red Wings,1,3,L,,25,23,0,,0,31,14,1,,0,,,,,,,,,,,
1994,CHI,1994-03-30,A,Hartford Whalers,2,3,L,OT,35,13,1,,0,31,27,1,,0,,,,,,,,,,,
1989,CHI,1989-03-26,H,Calgary Flames,5,7,L,,32,26,3,,1,45,36,2,,0,,,,,,,,,,,
1989,CHI,1989-03-29,H,Quebec Nordiques,3,1,W,,33,19,0,,0,21,16,1,,0,,,,,,,,,,,
1987,CHI,1987-04-08,A,Detroit Red Wings,1,3,L,,20,22,0,,0,29,20,1,,0,,,,,,,,,,,
1987,CHI,1987-04-09,A,Detroit Red Wings,1,5,L,,15,23,0,,0,39,21,2,,0,,,,,,,,,,,
1993,CHI,1993-03-25,H,Buffalo Sabres,4,6,L,,36,10,2,,0,20,16,2,,0,,,,,,,,,,,
1993,CHI,1993-03-26,A,New York Rangers,3,1,W,,26,25,0,,0,40,19,1,,0,,,,,,,,,,,
1996,CHI,1996-03-22,A,New Jersey Devils,4,2,W,,21,20,1,,1,31,16,0,,0,,,,,,,,,,,
1996,CHI,1996-03-24,H,Mighty Ducks of Anaheim,2,2,T,OT,38,27,1,,0,19,19,0,,0,,,,,,,,,,,
1997,CHI,1997-03-10,H,Vancouver Canucks,2,2,T,OT,32,17,1,,0,37,17,2,,0,,,,,,,,,,,
1997,CHI,1997-03-12,A,Toronto Maple Leafs,3,2,W,,41,15,1,,0,21,15,1,,0,,,,,,,,,,,
2013,CHI,2013-04-12,H,Detroit Red Wings,3,2,W,SO,28,8,0,,0,29,6,1,,0,42,42,50.0,30,30,50.0,30,14,68.2,43.4,104.5
2013,CHI,2013-04-14,A,St. Louis Blues,2,0,W,,26,14,0,,1,30,14,,,,41,42,49.4,35,34,50.7,14,27,34.1,58.8,104.0
2012,CHI,2012-01-05,A,Philadelphia Flyers,4,5,L,,34,13,0,,0,46,5,1,,0,59,61,49.2,44,49,47.3,22,23,48.9,50.0,99.4
2012,CHI,2012-01-06,H,Colorado Avalanche,0,4,L,,27,9,0,,0,22,9,0,,0,54,39,58.1,43,30,58.9,32,25,56.1,52.9,81.8
2012,CHI,2012-01-08,H,Detroit Red Wings,2,3,L,OT,31,4,1,,0,27,8,1,,0,50,49,50.5,30,37,44.8,25,16,61.0,59.0,96.2
2011,CHI,2011-01-07,H,Ottawa Senators,3,2,W,SO,26,2,0,,0,26,0,1,,0,55,45,55.0,37,35,51.4,25,24,51.0,60.9,103.7
2011,CHI,2011-01-09,H,New York Islanders,5,0,W,,45,6,1,,0,29,12,,,,65,45,59.1,50,34,59.5,27,21,56.3,51.4,110.8
2009,CHI,2009-01-29,A,Los Angeles Kings,2,5,L,,33,6,0,,0,26,4,2,,1,64,38,62.7,47,28,62.7,15,33,31.3,60.7,97.6
2014,CHI,2013-12-30,H,Los Angeles Kings,1,0,W,,30,2,0,,0,26,6,,,,36,45,44.4,28,34,45.2,31,25,55.4,50.0,104.5
2014,CHI,2014-01-02,A,New York Islanders,2,3,L,OT,39,4,1,,0,34,2,0,,0,61,54,53.0,46,41,52.9,25,24,51.0,51.4,93.0
2010,CHI,2010-01-19,A,Ottawa Senators,1,4,L,,30,12,0,,1,18,10,1,,0,37,22,62.7,29,15,65.9,15,19,44.1,78.7,75.0
2010,CHI,2010-01-21,A,Calgary Flames,3,1,W,,28,4,1,,0,20,4,1,,0,44,41,51.8,34,27,55.7,25,20,55.6,53.6,108.0
2004,CHI,2004-02-29,H,Florida Panthers,2,2,T,OT,45,17,2,,0,32,21,1,,0,,,,,,,,,,,
2004,CHI,2004-03-01,A,Nashville Predators,2,2,T,OT,33,20,1,,0,35,16,1,,0,,,,,,,,,,,
2003,CHI,2003-02-27,A,Philadelphia Flyers,2,5,L,,27,21,0,,1,24,9,3,,0,,,,,,,,,,,
2003,CHI,2003-03-01,A,Nashville Predators,4,5,L,OT,31,15,1,,0,33,13,2,,0,,,,,,,,,,,
2008,CHI,2008-03-05,H,Anaheim Ducks,3,0,W,,28,42,2,,0,19,67,,,,,,,,,,,,,,
2008,CHI,2008-03-07,H,San Jose Sharks,2,3,L,,19,9,1,,0,23,13,0,,0,,,,,,,,,,,
2007,CHI,2007-03-01,H,Colorado Avalanche,1,6,L,,24,9,0,,0,32,13,0,,0,,,,,,,,,,,
2007,CHI,2007-03-02,A,Detroit Red Wings,2,6,L,,19,18,1,,1,37,10,2,,0,,,,,,,,,,,
2006,CHI,2006-03-12,H,Detroit Red Wings,3,5,L,,20,10,0,,0,28,10,1,,0,,,,,,,,,,,
2006,CHI,2006-03-15,H,Columbus Blue Jackets,3,2,W,,29,12,0,,0,35,8,1,,0,,,,,,,,,,,
2002,CHI,2002-03-12,A,Phoenix Coyotes,1,3,L,,39,13,1,,0,25,15,0,,0,,,,,,,,,,,
2002,CHI,2002-03-15,A,Mighty Ducks of Anaheim,1,1,T,OT,40,10,0,,0,33,6,0,,0,,,,,,,,,,,
2001,CHI,2001-03-10,A,Los Angeles Kings,2,2,T,OT,32,19,0,,1,25,15,0,,1,,,,,,,,,,,
2001,CHI,2001-03-13,H,Dallas Stars,0,3,L,,27,2,0,,0,18,8,0,,0,,,,,,,,,,,
2000,CHI,2000-03-16,H,Boston Bruins,5,4,W,OT,28,4,1,,0,38,6,0,,0,,,,,,,,,,,
2000,CHI,2000-03-18,H,Dallas Stars,2,2,T,OT,28,11,0,,0,20,15,0,,0,,,,,,,,,,,
1990,CHI,1990-04-04,H,Minnesota North Stars,1,2,L,,31,22,1,,0,26,36,1,,0,,,,,,,,,,,
1990,CHI,1990-04-06,H,Minnesota North Stars,5,3,W,,31,75,3,,1,20,94,3,,0,,,,,,,,,,,
1999,CHI,1999-04-03,H,Carolina Hurricanes,2,1,W,,26,10,1,,0,25,12,0,,0,,,,,,,,,,,
1999,CHI,1999-04-05,H,Vancouver Canucks,2,1,W,,33,38,0,,0,25,48,0,,1,,,,,,,,,,,
1998,CHI,1998-03-25,H,Mighty Ducks of Anaheim,2,3,L,,23,45,1,,0,21,37,0,,0,,,,,,,,,,,
1998,CHI,1998-03-27,H,Ottawa Senators,2,1,W,,23,15,1,,0,17,13,1,,0,,,,,,,,,,,
1991,CHI,1991-03-26,A,Toronto Maple Leafs,2,2,T,OT,42,18,2,,0,25,22,0,,0,,,,,,,,,,,
1991,CHI,1991-03-28,H,Toronto Maple Leafs,5,3,W,,34,33,2,,0,24,23,0,,0,,,,,,,,,,,
1991,CHI,1991-03-30,A,Minnesota North Stars,1,2,L,,28,36,0,,0,37,52,0,,0,,,,,,,,,,,
1992,CHI,1992-03-28,A,Hartford Whalers,3,1,W,,26,24,1,,0,20,21,1,,0,,,,,,,,,,,
1992,CHI,1992-03-29,H,Toronto Maple Leafs,5,1,W,,26,28,2,,0,18,31,0,,0,,,,,,,,,,,
1994,CHI,1994-03-31,H,Washington Capitals,3,6,L,,19,14,2,,0,26,18,2,,0,,,,,,,,,,,
1994,CHI,1994-04-03,H,Calgary Flames,2,1,W,,32,15,1,,0,37,15,0,,0,,,,,,,,,,,
1989,CHI,1989-04-01,A,Hartford Whalers,1,6,L,,27,19,0,,0,35,13,2,,0,,,,,,,,,,,
1989,CHI,1989-04-02,H,Toronto Maple Leafs,4,3,W,OT,38,4,0,,0,22,2,0,,0,,,,,,,,,,,
1987,CHI,1987-04-11,H,Detroit Red Wings,3,4,L,OT,39,25,0,,0,35,29,0,,1,,,,,,,,,,,
1987,CHI,1987-04-12,H,Detroit Red Wings,1,3,L,,47,32,0,,0,33,40,1,,0,,,,,,,,,,,
1993,CHI,1993-03-28,H,Hartford Whalers,3,0,W,,33,59,1,,1,16,58,,,,,,,,,,,,,,
1993,CHI,1993-04-01,H,Detroit Red Wings,1,3,L,,27,17,1,,0,28,13,1,,0,,,,,,,,,,,
1993,CHI,1993-04-03,A,St. Louis Blues,3,3,T,OT,39,21,3,,0,28,15,1,,0,,,,,,,,,,,
1996,CHI,1996-03-27,A,Calgary Flames,0,1,L,,29,14,0,,0,28,14,0,,0,,,,,,,,,,,
1996,CHI,1996-03-29,A,Vancouver Canucks,2,4,L,,25,18,0,,0,18,16,2,,0,,,,,,,,,,,
1996,CHI,1996-03-31,H,Dallas Stars,5,3,W,,36,20,0,,0,25,24,1,,0,,,,,,,,,,,
1997,CHI,1997-03-14,A,Dallas Stars,4,4,T,OT,34,10,1,,0,20,10,1,,0,,,,,,,,,,,
1997,CHI,1997-03-16,H,New York Islanders,5,4,W,,28,14,1,,0,26,12,0,,0,,,,,,,,,,,
2013,CHI,2013-04-15,H,Dallas Stars,5,2,W,,28,6,0,,0,18,8,0,,0,46,31,59.7,32,20,61.5,32,23,58.2,55.3,108.4
2013,CHI,2013-04-19,H,Nashville Predators,5,4,W,OT,30,6,2,,0,27,6,0,,0,51,31,62.2,39,26,60.0,27,26,50.9,64.5,95.3
2012,CHI,2012-01-10,H,Columbus Blue Jackets,5,2,W,,25,42,0,,1,34,20,0,,0,40,39,50.6,31,33,48.4,16,13,55.2,55.7,111.3
2011,CHI,2011-01-12,H,Colorado Avalanche,4,0,W,,31,8,0,,0,24,6,,,,53,40,57.0,42,28,60.0,21,22,48.8,59.7,114.3
2009,CHI,2009-01-31,A,San Jose Sharks,4,2,W,,29,10,2,,1,34,6,1,,0,53,36,59.6,36,29,55.4,7,27,20.6,76.2,99.6
2009,CHI,2009-02-03,A,Edmonton Oilers,3,1,W,,41,11,1,,0,21,7,0,,0,61,38,61.6,48,27,64.0,23,22,51.1,63.6,100.2
2014,CHI,2014-01-03,A,New Jersey Devils,5,3,W,,24,8,0,,0,27,4,1,,0,31,36,46.3,25,28,47.2,24,22,52.2,47.4,113.2
2014,CHI,2014-01-05,H,San Jose Sharks,2,3,L,SO,35,2,0,,0,42,0,0,,0,58,59,49.6,44,44,50.0,33,39,45.8,58.3,100.5
2010,CHI,2010-01-23,A,Vancouver Canucks,1,5,L,,44,9,0,,0,28,17,0,,0,54,42,56.3,41,32,56.2,21,25,45.7,60.1,84.5
2004,CHI,2004-03-03,H,Tampa Bay Lightning,3,5,L,,30,14,1,,0,29,18,0,,1,,,,,,,,,,,
2004,CHI,2004-03-05,H,Mighty Ducks of Anaheim,2,5,L,,36,16,1,,0,36,18,2,,0,,,,,,,,,,,
2003,CHI,2003-03-02,H,Colorado Avalanche,2,3,L,OT,41,10,0,,1,29,12,1,,0,,,,,,,,,,,
2003,CHI,2003-03-05,A,Dallas Stars,4,7,L,,25,6,0,,0,28,4,1,,0,,,,,,,,,,,
2008,CHI,2008-03-09,H,Edmonton Oilers,5,6,L,OT,38,10,1,,0,25,18,1,,0,,,,,,,,,,,
2008,CHI,2008-03-11,A,Detroit Red Wings,1,3,L,,20,14,0,,0,47,8,0,,0,,,,,,,,,,,
2007,CHI,2007-03-04,H,Ottawa Senators,4,3,W,SO,25,10,0,,0,33,10,1,,0,,,,,,,,,,,
2007,CHI,2007-03-06,H,Los Angeles Kings,3,0,W,,21,14,1,,0,26,12,,,,,,,,,,,,,,
2006,CHI,2006-03-17,H,Mighty Ducks of Anaheim,1,2,L,,23,8,0,,0,30,14,0,,0,,,,,,,,,,,
2006,CHI,2006-03-19,H,Phoenix Coyotes,2,3,L,,36,14,0,,0,26,14,1,,0,,,,,,,,,,,
2002,CHI,2002-03-16,A,San Jose Sharks,2,2,T,OT,37,16,0,,0,26,4,0,,0,,,,,,,,,,,
2002,CHI,2002-03-18,H,Dallas Stars,2,2,T,OT,27,8,0,,0,35,2,1,,0,,,,,,,,,,,
2001,CHI,2001-03-15,H,Nashville Predators,3,2,W,,19,6,2,,0,24,6,0,,0,,,,,,,,,,,
2001,CHI,2001-03-18,H,Mighty Ducks of Anaheim,1,4,L,,38,9,0,,0,24,11,1,,1,,,,,,,,,,,
2000,CHI,2000-03-21,A,Phoenix Coyotes,3,0,W,,33,14,0,,0,34,10,,,,,,,,,,,,,,
2000,CHI,2000-03-24,A,Dallas Stars,1,5,L,,18,13,0,,0,26,9,1,,2,,,,,,,,,,,
1990,CHI,1990-04-08,A,Minnesota North Stars,2,1,W,,29,30,0,,0,32,30,0,,0,,,,,,,,,,,
1990,CHI,1990-04-10,A,Minnesota North Stars,0,4,L,,29,43,0,,0,40,26,1,,0,,,,,,,,,,,
1990,CHI,1990-04-12,H,Minnesota North Stars,5,1,W,,36,22,1,,0,27,12,1,,0,,,,,,,,,,,
1999,CHI,1999-04-08,H,New York Rangers,6,2,W,,34,2,1,,0,24,4,1,,0,,,,,,,,,,,
1999,CHI,1999-04-12,A,Washington Capitals,4,2,W,,31,4,1,,0,26,8,0,,0,,,,,,,,,,,
1998,CHI,1998-03-29,H,Florida Panthers,0,4,L,,27,40,0,,0,25,37,1,,1,,,,,,,,,,,
1998,CHI,1998-03-31,A,Philadelphia Flyers,2,3,L,,27,29,0,,1,23,31,1,,0,,,,,,,,,,,
1991,CHI,1991-03-31,H,Detroit Red Wings,5,1,W,,38,2,0,,0,35,6,0,,0,,,,,,,,,,,
1991,CHI,1991-04-04,H,Minnesota North Stars,3,4,L,OT,23,29,1,,0,34,18,3,,0,,,,,,,,,,,
1992,CHI,1992-03-31,A,Detroit Red Wings,3,3,T,OT,29,16,1,,0,28,18,0,,0,,,,,,,,,,,
1992,CHI,1992-04-12,H,Detroit Red Wings,1,2,L,,39,60,1,,0,18,52,0,,0,,,,,,,,,,,
1994,CHI,1994-04-05,A,St. Louis Blues,1,5,L,,40,72,0,,0,31,85,3,,0,,,,,,,,,,,
1994,CHI,1994-04-05,A,St. Louis Blues,1,5,L,,40,72,0,,0,31,85,3,,0,,,,,,,,,,,
1994,CHI,1994-04-08,H,St. Louis Blues,6,1,W,,34,33,1,,1,33,27,1,,0,,,,,,,,,,,
1989,CHI,1989-04-05,A,Detroit Red Wings,2,3,L,,23,4,1,,0,30,6,0,,0,,,,,,,,,,,
1989,CHI,1989-04-06,A,Detroit Red Wings,5,4,W,OT,43,33,2,,1,43,29,1,,0,,,,,,,,,,,
1993,CHI,1993-04-04,H,St. Louis Blues,5,4,W,,40,10,3,,0,31,28,2,,0,,,,,,,,,,,
1993,CHI,1993-04-08,A,New York Islanders,3,2,W,,26,24,1,,0,23,14,2,,0,,,,,,,,,,,
1996,CHI,1996-04-03,A,Toronto Maple Leafs,5,2,W,,21,21,2,,0,18,19,2,,0,,,,,,,,,,,
1996,CHI,1996-04-05,A,Dallas Stars,3,3,T,OT,35,58,3,,0,32,63,1,,0,,,,,,,,,,,
1997,CHI,1997-03-20,H,Phoenix Coyotes,2,4,L,,42,22,0,,0,21,34,1,,0,,,,,,,,,,,
1997,CHI,1997-03-23,H,Detroit Red Wings,5,3,W,,31,10,1,,0,27,10,0,,0,,,,,,,,,,,
2013,CHI,2013-04-20,H,Phoenix Coyotes,2,3,L,SO,38,10,2,,0,31,8,0,,0,52,42,55.3,37,30,55.2,24,20,54.5,58.2,92.0
2013,CHI,2013-04-22,A,Vancouver Canucks,1,3,L,,25,12,0,,0,32,6,1,,0,41,47,46.6,29,34,46.0,17,21,44.7,56.4,96.8
2012,CHI,2012-01-12,H,Minnesota Wild,5,2,W,,30,2,2,,0,23,6,0,,0,45,36,55.6,31,27,53.4,20,26,43.5,62.1,102.9
2012,CHI,2012-01-14,A,Detroit Red Wings,2,3,L,OT,27,2,0,,0,43,6,1,,0,45,56,44.6,32,49,39.5,26,29,47.3,45.9,103.3
2011,CHI,2011-01-15,A,Nashville Predators,2,3,L,SO,33,4,1,,0,26,4,0,,0,45,48,48.4,37,35,51.4,27,30,47.4,54.1,95.4
2009,CHI,2009-02-05,A,Calgary Flames,5,2,W,,33,14,0,,1,31,14,0,,0,46,37,55.4,37,30,55.2,15,21,41.7,44.5,103.7
2014,CHI,2014-01-08,H,New York Rangers,2,3,L,,37,4,1,,0,32,6,1,,0,50,36,58.1,40,27,59.7,25,21,54.3,55.9,95.4
2010,CHI,2010-01-26,A,Edmonton Oilers,4,2,W,,37,2,1,,0,24,4,0,,0,65,48,57.5,52,33,61.2,23,25,47.9,52.8,100.5
2010,CHI,2010-01-28,A,San Jose Sharks,4,3,W,OT,39,6,0,,0,37,4,1,,0,52,60,46.4,40,45,47.1,25,18,58.1,41.7,106.2
2004,CHI,2004-03-07,H,Edmonton Oilers,3,4,L,OT,23,10,2,,0,33,6,1,,0,,,,,,,,,,,
2004,CHI,2004-03-11,A,New Jersey Devils,4,6,L,,35,20,1,,0,28,18,1,,0,,,,,,,,,,,
2003,CHI,2003-03-07,H,Calgary Flames,0,2,L,,30,37,0,,0,30,29,0,,0,,,,,,,,,,,
2003,CHI,2003-03-09,H,Boston Bruins,8,5,W,,33,18,0,,0,34,16,1,,0,,,,,,,,,,,
2008,CHI,2008-03-12,H,Carolina Hurricanes,0,3,L,,25,12,0,,0,32,8,2,,0,,,,,,,,,,,
2008,CHI,2008-03-14,A,Columbus Blue Jackets,6,3,W,,25,10,2,,0,32,6,1,,0,,,,,,,,,,,
2007,CHI,2007-03-10,A,Phoenix Coyotes,7,5,W,,31,63,2,,0,37,34,3,,0,,,,,,,,,,,
2007,CHI,2007-03-13,A,San Jose Sharks,1,7,L,,19,10,0,,0,35,6,1,,0,,,,,,,,,,,
2006,CHI,2006-03-23,A,Phoenix Coyotes,3,4,L,,40,36,1,,0,32,22,1,,0,,,,,,,,,,,
2006,CHI,2006-03-24,A,Dallas Stars,2,3,L,SO,26,14,0,,0,24,10,2,,0,,,,,,,,,,,
2002,CHI,2002-03-20,H,New Jersey Devils,1,3,L,,22,6,0,,0,29,8,0,,0,,,,,,,,,,,
2002,CHI,2002-03-24,H,St. Louis Blues,4,3,W,OT,20,8,1,,0,31,6,1,,0,,,,,,,,,,,
2002,CHI,2002-03-27,H,Nashville Predators,4,1,W,,31,15,1,,1,17,13,1,,0,,,,,,,,,,,
2001,CHI,2001-03-22,H,Nashville Predators,1,2,L,OT,22,8,0,,0,24,6,0,,0,,,,,,,,,,,
2001,CHI,2001-03-24,A,St. Louis Blues,1,5,L,,23,32,0,,0,33,18,3,,0,,,,,,,,,,,
2001,CHI,2001-03-25,H,Calgary Flames,1,3,L,,27,8,0,,1,27,14,1,,1,,,,,,,,,,,
2000,CHI,2000-03-26,H,St. Louis Blues,1,1,T,OT,11,8,0,,0,36,4,0,,0,,,,,,,,,,,
2000,CHI,2000-03-27,A,Colorado Avalanche,1,3,L,,17,18,0,,0,33,10,0,,0,,,,,,,,,,,
1990,CHI,1990-04-14,A,Minnesota North Stars,3,5,L,,30,56,0,,1,43,40,1,,0,,,,,,,,,,,
1990,CHI,1990-04-16,H,Minnesota North Stars,5,2,W,,33,48,0,,0,32,22,1,,0,,,,,,,,,,,
1999,CHI,1999-04-12,A,Washington Capitals,4,2,W,,31,4,1,,0,26,8,0,,0,,,,,,,,,,,
1999,CHI,1999-04-15,H,Nashville Predators,4,2,W,,25,36,1,,0,23,30,0,,0,,,,,,,,,,,
1999,CHI,1999-04-17,H,Detroit Red Wings,3,2,W,,19,6,0,,0,24,6,0,,0,,,,,,,,,,,
1998,CHI,1998-04-02,H,Colorado Avalanche,2,1,W,,32,21,1,,0,22,25,1,,0,,,,,,,,,,,
1991,CHI,1991-04-06,H,Minnesota North Stars,5,2,W,,36,69,2,,0,30,77,1,,0,,,,,,,,,,,
1991,CHI,1991-04-08,A,Minnesota North Stars,6,5,W,,31,20,3,,0,47,31,3,,0,,,,,,,,,,,
1992,CHI,1992-04-14,A,St. Louis Blues,3,5,L,,37,50,0,,0,27,46,0,,0,,,,,,,,,,,
1992,CHI,1992-04-18,H,St. Louis Blues,3,1,W,,35,14,1,,0,34,12,0,,0,,,,,,,,,,,
1994,CHI,1994-04-10,H,Los Angeles Kings,2,1,W,,35,12,0,,0,29,16,1,,0,,,,,,,,,,,
1994,CHI,1994-04-12,A,Toronto Maple Leafs,4,3,W,,23,35,2,,1,32,27,1,,0,,,,,,,,,,,
1989,CHI,1989-04-08,H,Detroit Red Wings,4,2,W,,35,46,2,,0,16,37,2,,0,,,,,,,,,,,
1989,CHI,1989-04-09,H,Detroit Red Wings,3,2,W,,33,20,1,,0,38,22,1,,0,,,,,,,,,,,
1993,CHI,1993-04-08,A,New York Islanders,3,2,W,,26,24,1,,0,23,14,2,,0,,,,,,,,,,,
1993,CHI,1993-04-10,A,Tampa Bay Lightning,4,2,W,,35,32,2,,0,29,16,2,,0,,,,,,,,,,,
1993,CHI,1993-04-11,H,Tampa Bay Lightning,3,3,T,OT,36,4,2,,0,27,10,0,,0,,,,,,,,,,,
1996,CHI,1996-04-07,H,Detroit Red Wings,1,4,L,,14,95,0,,0,24,63,3,,0,,,,,,,,,,,
1996,CHI,1996-04-11,H,Toronto Maple Leafs,5,2,W,,30,48,1,,0,27,47,2,,0,,,,,,,,,,,
1997,CHI,1997-03-26,H,Washington Capitals,5,3,W,,20,10,1,,0,35,6,0,,0,,,,,,,,,,,
1997,CHI,1997-03-28,H,Mighty Ducks of Anaheim,3,4,L,,29,16,0,,0,22,4,1,,0,,,,,,,,,,,
2013,CHI,2013-04-24,A,Edmonton Oilers,4,1,W,,30,8,0,,0,22,4,0,,0,47,37,56.0,39,27,59.1,17,22,43.6,59.1,108.9
2013,CHI,2013-04-26,H,Calgary Flames,3,1,W,,38,0,0,,0,26,4,0,,1,70,36,66.0,48,27,64.0,29,23,55.8,57.9,108.8
2012,CHI,2012-01-15,H,San Jose Sharks,4,3,W,,40,11,0,,0,24,7,0,,0,71,28,71.7,55,24,69.6,29,22,56.9,56.4,95.3
2011,CHI,2011-01-16,H,Nashville Predators,6,3,W,,34,12,1,,0,23,8,2,,0,42,32,56.8,31,24,56.4,26,26,50.0,55.8,113.8
2011,CHI,2011-01-22,A,Detroit Red Wings,4,1,W,,33,4,2,,0,37,6,0,,0,44,59,42.7,36,45,44.4,23,35,39.7,47.2,104.0
2009,CHI,2009-02-07,A,Vancouver Canucks,3,7,L,,39,16,1,,1,26,10,4,,0,48,19,71.6,37,18,67.3,22,15,59.5,78.8,81.9
2014,CHI,2014-01-11,A,Montreal Canadiens,1,2,L,OT,20,11,0,,0,38,7,0,,0,41,54,43.2,26,41,38.8,20,25,44.4,35.7,99.0
2014,CHI,2014-01-12,H,Edmonton Oilers,5,3,W,,41,2,1,,0,21,10,0,,1,59,34,63.4,43,24,64.2,25,21,54.3,63.3,101.8
2010,CHI,2010-01-30,A,Carolina Hurricanes,2,4,L,,41,4,0,,0,24,6,0,,0,73,49,59.8,55,37,59.8,15,26,36.6,47.0,88.7
2010,CHI,2010-02-03,H,St. Louis Blues,2,3,L,,34,6,0,,1,19,4,1,,0,45,27,62.5,37,25,59.7,24,22,52.2,58.1,91.1
2004,CHI,2004-03-12,A,Washington Capitals,4,3,W,,32,29,2,,0,30,25,1,,1,,,,,,,,,,,
2004,CHI,2004-03-14,H,Dallas Stars,0,4,L,,26,11,0,,0,31,9,0,,0,,,,,,,,,,,
2003,CHI,2003-03-12,A,Mighty Ducks of Anaheim,2,5,L,,37,13,0,,0,28,11,0,,0,,,,,,,,,,,
2003,CHI,2003-03-14,A,Phoenix Coyotes,4,0,W,,29,24,3,,0,21,22,,,,,,,,,,,,,,
2008,CHI,2008-03-16,H,Calgary Flames,2,4,L,,36,9,1,,0,27,17,1,,0,,,,,,,,,,,
2008,CHI,2008-03-19,H,Washington Capitals,5,0,W,,42,6,1,,0,25,12,,,,,,,,,,,,,,
2007,CHI,2007-03-15,A,Los Angeles Kings,4,3,W,SO,27,17,0,,0,27,13,1,,0,,,,,,,,,,,
2007,CHI,2007-03-16,A,Anaheim Ducks,2,5,L,,33,55,2,,0,26,68,3,,0,,,,,,,,,,,
2006,CHI,2006-03-26,H,San Jose Sharks,4,5,L,OT,34,6,2,,0,35,8,1,,0,,,,,,,,,,,
2006,CHI,2006-03-29,H,St. Louis Blues,3,2,W,OT,33,12,0,,0,46,6,0,,0,,,,,,,,,,,
2002,CHI,2002-03-29,A,Minnesota Wild,3,1,W,,22,16,2,,0,16,14,0,,0,,,,,,,,,,,
2002,CHI,2002-03-31,H,Minnesota Wild,2,1,W,,25,6,0,,0,19,4,0,,0,,,,,,,,,,,
2001,CHI,2001-03-28,H,Ottawa Senators,2,5,L,,19,4,0,,0,30,6,0,,0,,,,,,,,,,,
2001,CHI,2001-03-29,A,Pittsburgh Penguins,2,5,L,,24,13,1,,1,31,9,1,,0,,,,,,,,,,,
2001,CHI,2001-04-01,H,Edmonton Oilers,3,3,T,OT,27,19,1,,1,29,13,1,,0,,,,,,,,,,,
2000,CHI,2000-03-30,H,Toronto Maple Leafs,4,0,W,,31,14,1,,0,27,18,,,,,,,,,,,,,,
2000,CHI,2000-04-01,A,New York Islanders,2,2,T,OT,49,12,1,,0,19,10,1,,0,,,,,,,,,,,
1990,CHI,1990-04-16,H,Minnesota North Stars,5,2,W,,33,48,0,,0,32,22,1,,0,,,,,,,,,,,
1990,CHI,1990-04-18,H,St. Louis Blues,3,4,L,,32,11,1,,0,26,15,0,,0,,,,,,,,,,,
1990,CHI,1990-04-20,H,St. Louis Blues,5,3,W,,29,16,2,,0,27,18,1,,0,,,,,,,,,,,
1998,CHI,1998-04-04,H,Detroit Red Wings,2,3,L,,27,12,1,,0,35,12,1,,0,,,,,,,,,,,
1998,CHI,1998-04-05,H,New York Rangers,1,2,L,OT,31,10,0,,0,17,10,1,,0,,,,,,,,,,,
1991,CHI,1991-04-10,A,Minnesota North Stars,1,3,L,,17,90,0,,0,34,49,2,,0,,,,,,,,,,,
1991,CHI,1991-04-12,H,Minnesota North Stars,0,6,L,,25,52,0,,0,43,20,5,,0,,,,,,,,,,,
1991,CHI,1991-04-14,A,Minnesota North Stars,1,3,L,,27,16,0,,0,34,12,1,,0,,,,,,,,,,,
