year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1963,NYR,1962-12-08,A,Boston Bruins,3,3,T,,30,6,0,,0,29,4,1,,0,,,,,,,,,,,
1959,NYR,1958-12-25,A,Montreal Canadiens,1,4,L,,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1959,NYR,1958-12-28,H,Montreal Canadiens,5,3,W,,0,10,1,,0,0,4,1,,0,,,,,,,,,,,
1957,NYR,1957-01-09,H,Toronto Maple Leafs,3,4,L,,0,16,1,,0,0,26,2,,0,,,,,,,,,,,
1957,NYR,1957-01-11,A,Chicago Black Hawks,7,4,W,,0,24,1,,1,0,10,0,,0,,,,,,,,,,,
1964,NYR,1963-12-01,A,Chicago Black Hawks,3,3,T,,26,14,0,,0,43,12,0,,0,,,,,,,,,,,
1964,NYR,1963-12-05,A,Montreal Canadiens,2,4,L,,30,2,0,,0,41,8,1,,0,,,,,,,,,,,
1971,NYR,1970-10-28,H,Detroit Red Wings,4,1,W,,33,2,1,,0,27,2,0,,0,,,,,,,,,,,
1969,NYR,1968-11-08,A,Oakland Seals,3,2,W,,34,11,1,,0,21,13,0,,0,,,,,,,,,,,
1969,NYR,1968-11-10,A,Chicago Black Hawks,4,2,W,,37,8,1,,0,32,8,1,,0,,,,,,,,,,,
1975,NYR,1974-10-09,H,Washington Capitals,6,3,W,,43,12,2,,0,12,16,1,,0,,,,,,,,,,,
1973,NYR,1972-10-15,H,Minnesota North Stars,6,2,W,,44,8,1,,0,19,10,1,,0,,,,,,,,,,,
1967,NYR,1966-11-23,H,Boston Bruins,5,4,W,,35,7,0,,0,32,7,1,,0,,,,,,,,,,,
1974,NYR,1973-10-13,A,Pittsburgh Penguins,8,2,W,,35,11,0,,1,24,11,0,,0,,,,,,,,,,,
1972,NYR,1971-10-23,A,St. Louis Blues,4,3,W,,32,8,1,,1,31,8,1,,0,,,,,,,,,,,
1970,NYR,1969-11-01,A,Toronto Maple Leafs,3,2,W,,42,17,0,,0,31,13,1,,0,,,,,,,,,,,
1965,NYR,1964-11-29,H,Montreal Canadiens,2,5,L,,22,12,1,,0,39,12,1,,0,,,,,,,,,,,
1968,NYR,1967-11-16,A,Philadelphia Flyers,2,3,L,,32,8,0,,0,18,8,2,,0,,,,,,,,,,,
1968,NYR,1967-11-18,A,Boston Bruins,1,3,L,,33,15,1,,0,29,17,1,,0,,,,,,,,,,,
1966,NYR,1965-12-01,H,Toronto Maple Leafs,2,2,T,,37,6,0,,0,25,8,0,,0,,,,,,,,,,,
1966,NYR,1965-12-04,A,Montreal Canadiens,3,4,L,,29,4,0,,0,29,8,1,,0,,,,,,,,,,,
1961,NYR,1960-12-14,A,Chicago Black Hawks,0,4,L,,41,4,0,,0,36,8,1,,1,,,,,,,,,,,
1961,NYR,1960-12-15,A,Detroit Red Wings,1,1,T,,23,4,0,,0,32,2,0,,0,,,,,,,,,,,
1955,NYR,1955-01-05,H,Chicago Black Hawks,2,3,L,,0,7,0,,0,0,16,1,,0,,,,,,,,,,,
1955,NYR,1955-01-05,H,Chicago Black Hawks,2,3,L,,0,7,0,,0,0,16,1,,0,,,,,,,,,,,
1955,NYR,1955-01-08,A,Toronto Maple Leafs,0,5,L,,0,8,0,,0,0,10,2,,0,,,,,,,,,,,
1962,NYR,1961-12-09,A,Montreal Canadiens,2,2,T,,33,2,0,,0,26,6,0,,0,,,,,,,,,,,
1962,NYR,1961-12-10,H,Toronto Maple Leafs,2,3,L,,26,8,1,,0,39,12,2,,0,,,,,,,,,,,
1960,NYR,1959-12-23,H,Chicago Black Hawks,0,3,L,,25,6,0,,0,18,6,1,,0,,,,,,,,,,,
1960,NYR,1959-12-25,A,Detroit Red Wings,5,2,W,,21,24,0,,0,21,4,0,,0,,,,,,,,,,,
1960,NYR,1959-12-26,A,Toronto Maple Leafs,0,4,L,,30,18,0,,0,30,26,1,,1,,,,,,,,,,,
1958,NYR,1957-12-22,H,Toronto Maple Leafs,5,2,W,,0,6,2,,0,0,6,1,,0,,,,,,,,,,,
1958,NYR,1957-12-25,H,Chicago Black Hawks,1,3,L,,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1953,NYR,1953-01-29,A,Montreal Canadiens,2,5,L,,0,0,1,,0,0,4,0,,0,,,,,,,,,,,
1953,NYR,1953-01-31,A,Toronto Maple Leafs,0,4,L,,0,21,0,,0,0,21,1,,0,,,,,,,,,,,
1956,NYR,1956-01-14,A,Toronto Maple Leafs,6,5,W,,0,32,2,,0,0,31,1,,0,,,,,,,,,,,
1956,NYR,1956-01-15,A,Chicago Black Hawks,2,0,W,,0,8,0,,0,0,8,0,,0,,,,,,,,,,,
1954,NYR,1954-01-16,A,Toronto Maple Leafs,0,4,L,,0,8,0,,0,0,10,0,,0,,,,,,,,,,,
1951,NYR,1951-02-07,A,Boston Bruins,2,2,T,,0,8,0,,0,0,8,0,,0,,,,,,,,,,,
1952,NYR,1952-01-26,A,Toronto Maple Leafs,3,3,T,,0,4,0,,1,0,8,2,,0,,,,,,,,,,,
1952,NYR,1952-01-27,H,Montreal Canadiens,3,5,L,,0,20,1,,0,0,20,2,,0,,,,,,,,,,,
1947,NYR,1947-03-15,A,Montreal Canadiens,0,1,L,,0,2,0,,0,0,4,0,,0,,,,,,,,,,,
1947,NYR,1947-03-16,H,Montreal Canadiens,3,4,L,,0,16,1,,0,0,26,1,,0,,,,,,,,,,,
1950,NYR,1950-02-15,H,Boston Bruins,2,2,T,,0,2,0,,0,0,2,1,,0,,,,,,,,,,,
1948,NYR,1948-03-10,A,Boston Bruins,3,6,L,,0,4,0,,0,0,4,0,,0,,,,,,,,,,,
1949,NYR,1949-03-06,H,Toronto Maple Leafs,3,4,L,,0,8,1,,0,0,4,0,,0,,,,,,,,,,,
1963,NYR,1962-12-09,H,Boston Bruins,2,4,L,,38,4,1,,0,35,10,0,,0,,,,,,,,,,,
1963,NYR,1962-12-12,A,Chicago Black Hawks,3,4,L,,20,6,0,,0,43,8,1,,0,,,,,,,,,,,
1959,NYR,1958-12-31,H,Boston Bruins,4,3,W,,0,27,3,,0,0,15,1,,0,,,,,,,,,,,
1957,NYR,1957-01-12,A,Detroit Red Wings,5,4,W,,0,10,2,,0,0,14,0,,0,,,,,,,,,,,
1957,NYR,1957-01-12,A,Detroit Red Wings,5,4,W,,0,10,2,,0,0,14,0,,0,,,,,,,,,,,
1964,NYR,1963-12-07,A,Boston Bruins,6,8,L,,35,10,2,,0,32,6,3,,0,,,,,,,,,,,
1971,NYR,1970-10-31,A,Boston Bruins,0,6,L,,35,17,0,,0,47,21,1,,1,,,,,,,,,,,
1969,NYR,1968-11-13,H,St. Louis Blues,1,3,L,,24,4,0,,0,31,24,1,,0,,,,,,,,,,,
1969,NYR,1968-11-16,A,Pittsburgh Penguins,2,1,W,,48,15,1,,0,25,13,0,,0,,,,,,,,,,,
1975,NYR,1974-10-12,A,Toronto Maple Leafs,3,7,L,,31,12,2,,0,35,10,2,,0,,,,,,,,,,,
1975,NYR,1974-10-16,H,California Golden Seals,5,5,T,,29,25,2,,0,20,25,1,,0,,,,,,,,,,,
1973,NYR,1972-10-18,H,Boston Bruins,7,1,W,,40,22,2,,0,23,26,0,,0,,,,,,,,,,,
1973,NYR,1972-10-21,A,New York Islanders,2,1,W,,33,17,1,,0,25,15,0,,0,,,,,,,,,,,
1967,NYR,1966-11-26,H,Chicago Black Hawks,4,1,W,,32,8,0,,0,34,6,0,,0,,,,,,,,,,,
1967,NYR,1966-11-27,H,Toronto Maple Leafs,5,0,W,,36,15,1,,0,23,13,0,,0,,,,,,,,,,,
1974,NYR,1973-10-14,H,Los Angeles Kings,1,1,T,,29,11,0,,0,23,9,0,,0,,,,,,,,,,,
1974,NYR,1973-10-17,H,St. Louis Blues,4,0,W,,46,6,1,,0,21,10,,,,,,,,,,,,,,
1972,NYR,1971-10-24,H,Pittsburgh Penguins,1,1,T,,35,10,0,,0,26,4,0,,0,,,,,,,,,,,
1972,NYR,1971-10-27,H,Detroit Red Wings,7,4,W,,32,10,2,,0,17,8,1,,0,,,,,,,,,,,
1970,NYR,1969-11-02,H,St. Louis Blues,6,4,W,,37,12,2,,0,30,14,1,,0,,,,,,,,,,,
1970,NYR,1969-11-05,A,Chicago Black Hawks,1,3,L,,31,8,0,,0,26,8,0,,0,,,,,,,,,,,
1965,NYR,1964-11-29,H,Montreal Canadiens,2,5,L,,22,12,1,,0,39,12,1,,0,,,,,,,,,,,
1965,NYR,1964-12-02,H,Chicago Black Hawks,3,3,T,,21,8,1,,0,30,12,0,,1,,,,,,,,,,,
1968,NYR,1967-11-19,H,Minnesota North Stars,5,2,W,,56,11,1,,0,30,11,0,,0,,,,,,,,,,,
1968,NYR,1967-11-22,H,Chicago Black Hawks,1,7,L,,27,6,0,,0,27,4,1,,0,,,,,,,,,,,
1966,NYR,1965-12-05,H,Chicago Black Hawks,2,6,L,,30,21,0,,1,32,9,1,,1,,,,,,,,,,,
1961,NYR,1960-12-17,A,Montreal Canadiens,0,2,L,,27,10,0,,0,46,10,0,,0,,,,,,,,,,,
1961,NYR,1960-12-18,H,Toronto Maple Leafs,2,3,L,,39,9,0,,0,32,5,1,,0,,,,,,,,,,,
1955,NYR,1955-01-09,H,Montreal Canadiens,1,7,L,,0,8,0,,0,0,12,3,,0,,,,,,,,,,,
1962,NYR,1961-12-16,A,Toronto Maple Leafs,2,4,L,,33,11,0,,0,40,11,0,,0,,,,,,,,,,,
1962,NYR,1961-12-17,A,Chicago Black Hawks,1,3,L,,34,10,0,,0,30,12,1,,0,,,,,,,,,,,
1960,NYR,1959-12-27,H,Toronto Maple Leafs,3,6,L,,38,14,0,,0,30,29,0,,1,,,,,,,,,,,
1958,NYR,1957-12-28,A,Toronto Maple Leafs,1,6,L,,0,22,0,,0,0,14,1,,1,,,,,,,,,,,
1958,NYR,1957-12-29,H,Montreal Canadiens,3,4,L,,0,10,1,,0,0,10,0,,0,,,,,,,,,,,
1953,NYR,1953-02-01,A,Chicago Black Hawks,1,0,W,,0,8,0,,0,0,6,0,,0,,,,,,,,,,,
1956,NYR,1956-01-17,A,Chicago Black Hawks,2,2,T,,0,6,1,,0,0,8,0,,0,,,,,,,,,,,
1956,NYR,1956-01-21,A,Montreal Canadiens,1,3,L,,0,6,1,,0,0,6,0,,0,,,,,,,,,,,
1954,NYR,1954-01-17,A,Detroit Red Wings,3,2,W,,0,16,0,,0,0,8,0,,0,,,,,,,,,,,
1954,NYR,1954-01-20,H,Boston Bruins,8,3,W,,0,10,3,,0,0,14,1,,0,,,,,,,,,,,
1951,NYR,1951-02-11,H,Montreal Canadiens,3,1,W,,0,16,2,,0,0,22,1,,0,,,,,,,,,,,
1951,NYR,1951-02-14,H,Chicago Black Hawks,5,1,W,,0,4,0,,0,0,2,0,,0,,,,,,,,,,,
1952,NYR,1952-01-31,A,Montreal Canadiens,0,1,L,,0,4,0,,0,0,4,0,,0,,,,,,,,,,,
1952,NYR,1952-02-03,A,Detroit Red Wings,3,4,L,,0,6,0,,0,0,2,1,,0,,,,,,,,,,,
1947,NYR,1947-03-19,A,Detroit Red Wings,0,2,L,,0,8,0,,0,0,6,0,,0,,,,,,,,,,,
1947,NYR,1947-03-22,A,Toronto Maple Leafs,3,5,L,,0,4,0,,0,0,4,0,,0,,,,,,,,,,,
1950,NYR,1950-02-18,A,Montreal Canadiens,4,2,W,,0,18,1,,0,0,6,1,,0,,,,,,,,,,,
1950,NYR,1950-02-19,H,Toronto Maple Leafs,2,1,W,,0,14,0,,0,0,18,0,,0,,,,,,,,,,,
1948,NYR,1948-03-13,A,Montreal Canadiens,2,3,L,,0,14,1,,0,0,28,0,,0,,,,,,,,,,,
1948,NYR,1948-03-14,H,Montreal Canadiens,3,6,L,,0,6,2,,0,0,14,0,,0,,,,,,,,,,,
1949,NYR,1949-03-09,A,Boston Bruins,1,8,L,,0,4,0,,0,0,8,0,,0,,,,,,,,,,,
1949,NYR,1949-03-12,A,Montreal Canadiens,0,3,L,,0,20,0,,0,0,17,0,,0,,,,,,,,,,,
1963,NYR,1962-12-13,A,Detroit Red Wings,2,3,L,,31,2,1,,0,41,6,1,,0,,,,,,,,,,,
1963,NYR,1962-12-15,A,Montreal Canadiens,4,2,W,,18,10,0,,0,40,4,0,,0,,,,,,,,,,,
1959,NYR,1959-01-01,A,Boston Bruins,5,2,W,,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1959,NYR,1959-01-03,A,Montreal Canadiens,1,5,L,,0,33,0,,0,0,24,0,,0,,,,,,,,,,,
1957,NYR,1957-01-13,H,Detroit Red Wings,2,3,L,,0,6,1,,0,0,4,0,,0,,,,,,,,,,,
1957,NYR,1957-01-19,A,Montreal Canadiens,0,5,L,,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1964,NYR,1963-12-08,H,Boston Bruins,2,2,T,,29,33,2,,0,31,17,1,,0,,,,,,,,,,,
1964,NYR,1963-12-11,H,Chicago Black Hawks,2,6,L,,47,4,1,,0,38,18,1,,0,,,,,,,,,,,
1971,NYR,1970-11-01,H,Chicago Black Hawks,5,2,W,,38,11,1,,0,27,12,0,,0,,,,,,,,,,,
1971,NYR,1970-11-04,A,California Golden Seals,1,3,L,,24,2,0,,0,35,4,0,,0,,,,,,,,,,,
1969,NYR,1968-11-17,H,Montreal Canadiens,3,2,W,,37,8,1,,0,31,4,0,,0,,,,,,,,,,,
1975,NYR,1974-10-19,A,New York Islanders,4,2,W,,36,8,1,,0,23,20,0,,0,,,,,,,,,,,
1973,NYR,1972-10-22,H,Montreal Canadiens,1,1,T,,36,8,0,,0,24,8,1,,0,,,,,,,,,,,
1967,NYR,1966-11-30,A,Chicago Black Hawks,5,0,W,,28,9,1,,0,32,9,0,,0,,,,,,,,,,,
1967,NYR,1966-12-03,A,Boston Bruins,2,2,T,,33,12,1,,0,47,8,0,,0,,,,,,,,,,,
1974,NYR,1973-10-20,A,Toronto Maple Leafs,2,3,L,,30,2,1,,0,42,4,0,,0,,,,,,,,,,,
1972,NYR,1971-10-30,A,Pittsburgh Penguins,1,1,T,,26,4,0,,1,25,6,0,,0,,,,,,,,,,,
1972,NYR,1971-10-31,H,Toronto Maple Leafs,3,3,T,,31,10,2,,0,28,14,1,,1,,,,,,,,,,,
1970,NYR,1969-11-07,A,Oakland Seals,8,1,W,,45,27,0,,0,19,27,0,,0,,,,,,,,,,,
1970,NYR,1969-11-08,A,Los Angeles Kings,4,1,W,,31,6,0,,0,26,8,0,,1,,,,,,,,,,,
1965,NYR,1964-12-05,A,Boston Bruins,3,3,T,,25,2,1,,0,33,4,0,,0,,,,,,,,,,,
1965,NYR,1964-12-06,A,Chicago Black Hawks,4,1,W,,38,8,0,,0,40,8,1,,0,,,,,,,,,,,
1968,NYR,1967-11-23,A,Boston Bruins,2,4,L,,23,11,0,,0,47,13,1,,0,,,,,,,,,,,
1968,NYR,1967-11-26,H,St. Louis Blues,1,0,W,,37,0,0,,0,35,2,0,,0,,,,,,,,,,,
1966,NYR,1965-12-05,H,Chicago Black Hawks,2,6,L,,30,21,0,,1,32,9,1,,1,,,,,,,,,,,
1966,NYR,1965-12-08,A,Chicago Black Hawks,2,2,T,,31,6,1,,0,25,6,0,,0,,,,,,,,,,,
1966,NYR,1965-12-09,A,Detroit Red Wings,3,7,L,,28,22,1,,0,35,25,3,,0,,,,,,,,,,,
1961,NYR,1960-12-21,H,Chicago Black Hawks,2,2,T,,28,10,1,,0,25,34,0,,1,,,,,,,,,,,
1961,NYR,1960-12-25,H,Montreal Canadiens,4,1,W,,35,9,0,,0,36,9,0,,0,,,,,,,,,,,
1955,NYR,1955-01-12,H,Toronto Maple Leafs,0,0,T,,0,8,0,,0,0,12,0,,0,,,,,,,,,,,
1955,NYR,1955-01-14,A,Chicago Black Hawks,6,2,W,,0,10,4,,0,0,14,0,,0,,,,,,,,,,,
1962,NYR,1961-12-20,H,Detroit Red Wings,6,1,W,,38,24,1,,0,16,14,0,,0,,,,,,,,,,,
1962,NYR,1961-12-23,H,Chicago Black Hawks,7,3,W,,32,8,1,,0,28,12,0,,0,,,,,,,,,,,
1960,NYR,1959-12-29,H,Boston Bruins,3,4,L,,31,12,1,,0,29,22,1,,0,,,,,,,,,,,
1960,NYR,1960-01-01,A,Boston Bruins,3,7,L,,37,8,0,,0,38,15,1,,1,,,,,,,,,,,
1958,NYR,1958-01-04,H,Boston Bruins,4,7,L,,0,10,1,,1,0,11,0,,0,,,,,,,,,,,
1958,NYR,1958-01-05,H,Montreal Canadiens,0,4,L,,0,12,0,,0,0,10,2,,0,,,,,,,,,,,
1953,NYR,1953-02-05,A,Detroit Red Wings,3,3,T,,0,2,1,,0,0,6,0,,0,,,,,,,,,,,
1953,NYR,1953-02-08,H,Montreal Canadiens,1,1,T,,0,10,0,,0,0,10,1,,0,,,,,,,,,,,
1956,NYR,1956-01-22,A,Boston Bruins,1,3,L,,0,8,1,,0,0,8,1,,0,,,,,,,,,,,
1956,NYR,1956-01-26,A,Detroit Red Wings,2,3,L,,0,16,0,,0,0,10,0,,0,,,,,,,,,,,
1954,NYR,1954-01-23,A,Boston Bruins,4,3,W,,0,18,3,,0,0,24,0,,0,,,,,,,,,,,
1954,NYR,1954-01-24,A,Boston Bruins,1,2,L,,0,16,0,,0,0,24,1,,0,,,,,,,,,,,
1951,NYR,1951-02-15,A,Chicago Black Hawks,7,3,W,,0,6,0,,0,0,2,0,,0,,,,,,,,,,,
1951,NYR,1951-02-17,A,Toronto Maple Leafs,0,2,L,,0,10,0,,0,0,8,0,,0,,,,,,,,,,,
1952,NYR,1952-02-07,A,Chicago Black Hawks,3,1,W,,0,12,1,,0,0,16,0,,0,,,,,,,,,,,
1952,NYR,1952-02-09,A,Boston Bruins,4,2,W,,0,10,1,,0,0,8,0,,0,,,,,,,,,,,
1952,NYR,1952-02-10,H,Toronto Maple Leafs,3,4,L,,0,4,3,,0,0,6,0,,0,,,,,,,,,,,
1947,NYR,1947-03-23,H,Chicago Black Hawks,4,3,W,,0,4,0,,0,0,6,0,,0,,,,,,,,,,,
1950,NYR,1950-02-22,H,Chicago Black Hawks,3,0,W,,0,4,0,,0,0,4,0,,0,,,,,,,,,,,
1950,NYR,1950-02-23,A,Chicago Black Hawks,7,3,W,,0,14,0,,0,0,8,0,,0,,,,,,,,,,,
1948,NYR,1948-03-16,H,Boston Bruins,2,6,L,,0,0,1,,0,0,4,0,,1,,,,,,,,,,,
1948,NYR,1948-03-17,A,Chicago Black Hawks,5,2,W,,0,2,2,,0,0,12,0,,0,,,,,,,,,,,
1949,NYR,1949-03-13,H,Montreal Canadiens,1,1,T,,0,2,0,,0,0,6,0,,0,,,,,,,,,,,
1949,NYR,1949-03-15,H,Boston Bruins,2,4,L,,0,8,0,,0,0,6,0,,0,,,,,,,,,,,
1963,NYR,1962-12-16,H,Detroit Red Wings,5,2,W,,25,26,4,,0,49,56,1,,0,,,,,,,,,,,
1963,NYR,1962-12-22,A,Toronto Maple Leafs,2,4,L,,22,6,0,,0,39,4,0,,0,,,,,,,,,,,
1959,NYR,1959-01-04,H,Toronto Maple Leafs,2,4,L,,0,10,1,,0,0,14,0,,0,,,,,,,,,,,
1959,NYR,1959-01-07,H,Chicago Black Hawks,0,4,L,,0,2,0,,0,0,2,0,,0,,,,,,,,,,,
1957,NYR,1957-01-20,A,Detroit Red Wings,2,5,L,,0,8,2,,0,0,20,1,,0,,,,,,,,,,,
1957,NYR,1957-01-23,A,Toronto Maple Leafs,4,4,T,,0,4,1,,0,0,8,1,,0,,,,,,,,,,,
1964,NYR,1963-12-12,A,Montreal Canadiens,4,6,L,,40,24,0,,0,39,25,2,,0,,,,,,,,,,,
1964,NYR,1963-12-14,A,Toronto Maple Leafs,3,5,L,,31,10,2,,0,39,8,1,,0,,,,,,,,,,,
1971,NYR,1970-11-07,A,Los Angeles Kings,6,2,W,,42,4,2,,0,36,6,1,,0,,,,,,,,,,,
1969,NYR,1968-11-20,H,Los Angeles Kings,4,2,W,,51,12,2,,0,39,10,1,,0,,,,,,,,,,,
1975,NYR,1974-10-20,H,Vancouver Canucks,0,1,L,,33,6,0,,0,15,10,0,,0,,,,,,,,,,,
1973,NYR,1972-10-25,H,Philadelphia Flyers,6,1,W,,49,10,0,,1,19,10,0,,0,,,,,,,,,,,
1967,NYR,1966-12-03,A,Boston Bruins,2,2,T,,33,12,1,,0,47,8,0,,0,,,,,,,,,,,
1967,NYR,1966-12-04,H,Montreal Canadiens,1,3,L,,25,15,0,,0,43,15,0,,0,,,,,,,,,,,
1974,NYR,1973-10-21,H,Montreal Canadiens,2,3,L,,41,6,0,,0,19,31,1,,0,,,,,,,,,,,
1974,NYR,1973-10-27,A,New York Islanders,2,3,L,,32,18,0,,0,27,20,1,,0,,,,,,,,,,,
1972,NYR,1971-11-03,A,Los Angeles Kings,7,1,W,,36,25,0,,0,24,11,0,,0,,,,,,,,,,,
1972,NYR,1971-11-05,A,California Golden Seals,8,1,W,,28,6,0,,1,27,4,0,,0,,,,,,,,,,,
1970,NYR,1969-11-12,H,Detroit Red Wings,4,2,W,,42,12,1,,0,18,10,0,,0,,,,,,,,,,,
1970,NYR,1969-11-15,A,Boston Bruins,6,5,W,,39,18,2,,0,32,14,2,,0,,,,,,,,,,,
1965,NYR,1964-12-09,H,Chicago Black Hawks,1,6,L,,17,16,1,,0,38,16,0,,1,,,,,,,,,,,
1968,NYR,1967-11-29,H,Detroit Red Wings,1,3,L,,24,6,0,,0,33,8,1,,0,,,,,,,,,,,
1968,NYR,1967-11-29,H,Detroit Red Wings,1,3,L,,24,6,0,,0,33,8,1,,0,,,,,,,,,,,
1966,NYR,1965-12-11,H,Detroit Red Wings,2,4,L,,22,4,0,,0,32,6,0,,1,,,,,,,,,,,
1961,NYR,1960-12-28,H,Detroit Red Wings,3,4,L,,29,14,0,,0,41,20,0,,0,,,,,,,,,,,
1961,NYR,1960-12-31,A,Toronto Maple Leafs,1,2,L,,27,21,0,,0,27,21,0,,0,,,,,,,,,,,
1955,NYR,1955-01-16,A,Detroit Red Wings,0,3,L,,0,14,0,,0,0,22,0,,0,,,,,,,,,,,
1955,NYR,1955-01-19,H,Detroit Red Wings,2,0,W,,0,8,0,,0,0,6,0,,0,,,,,,,,,,,
1962,NYR,1961-12-25,A,Detroit Red Wings,6,4,W,,27,6,1,,0,35,6,0,,0,,,,,,,,,,,
1962,NYR,1961-12-27,H,Montreal Canadiens,0,3,L,,24,4,0,,0,30,8,0,,0,,,,,,,,,,,
1960,NYR,1960-01-03,H,Montreal Canadiens,8,3,W,,24,16,1,,0,35,15,3,,0,,,,,,,,,,,
1960,NYR,1960-01-06,H,Chicago Black Hawks,1,2,L,,29,18,0,,0,27,16,1,,0,,,,,,,,,,,
1958,NYR,1958-01-05,H,Montreal Canadiens,0,4,L,,0,12,0,,0,0,10,2,,0,,,,,,,,,,,
1958,NYR,1958-01-08,H,Toronto Maple Leafs,5,5,T,,0,14,3,,1,0,12,1,,0,,,,,,,,,,,
1958,NYR,1958-01-11,A,Montreal Canadiens,3,9,L,,0,29,1,,0,0,13,2,,0,,,,,,,,,,,
1953,NYR,1953-02-11,H,Detroit Red Wings,2,2,T,,0,6,0,,0,0,4,0,,0,,,,,,,,,,,
1953,NYR,1953-02-14,A,Boston Bruins,4,5,L,,0,2,0,,0,0,4,0,,0,,,,,,,,,,,
1956,NYR,1956-01-28,A,Toronto Maple Leafs,3,1,W,,0,16,3,,0,0,20,0,,0,,,,,,,,,,,
1956,NYR,1956-01-29,A,Chicago Black Hawks,6,2,W,,0,10,1,,0,0,8,0,,0,,,,,,,,,,,
1954,NYR,1954-01-28,A,Detroit Red Wings,3,3,T,,0,10,0,,0,0,10,0,,0,,,,,,,,,,,
1954,NYR,1954-01-30,A,Montreal Canadiens,2,1,W,,0,8,1,,0,0,8,0,,0,,,,,,,,,,,
1951,NYR,1951-02-18,H,Toronto Maple Leafs,2,5,L,,0,21,1,,0,0,34,1,,0,,,,,,,,,,,
1952,NYR,1952-02-13,H,Boston Bruins,6,2,W,,0,7,0,,0,0,7,0,,0,,,,,,,,,,,
1950,NYR,1950-02-25,A,Toronto Maple Leafs,2,4,L,,0,8,1,,0,0,8,0,,0,,,,,,,,,,,
1948,NYR,1948-03-21,H,Chicago Black Hawks,3,4,L,,0,4,0,,0,0,6,0,,1,,,,,,,,,,,
1949,NYR,1949-03-16,A,Detroit Red Wings,2,6,L,,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1963,NYR,1962-12-23,H,Chicago Black Hawks,1,3,L,,18,10,0,,0,29,8,0,,0,,,,,,,,,,,
1959,NYR,1959-01-10,H,Detroit Red Wings,3,3,T,,0,6,1,,0,0,4,0,,0,,,,,,,,,,,
1957,NYR,1957-01-26,A,Boston Bruins,5,3,W,,0,8,1,,1,0,10,0,,0,,,,,,,,,,,
1964,NYR,1963-12-15,H,Montreal Canadiens,4,2,W,,26,29,1,,0,35,25,1,,0,,,,,,,,,,,
1964,NYR,1963-12-18,H,Detroit Red Wings,1,1,T,,26,6,0,,0,36,6,0,,0,,,,,,,,,,,
1971,NYR,1970-11-11,H,Pittsburgh Penguins,3,3,T,,27,2,0,,0,29,4,0,,0,,,,,,,,,,,
1969,NYR,1968-11-23,A,Boston Bruins,1,5,L,,34,16,0,,0,41,16,1,,0,,,,,,,,,,,
1975,NYR,1974-10-23,H,St. Louis Blues,5,1,W,,34,14,2,,0,28,10,0,,1,,,,,,,,,,,
1975,NYR,1974-10-26,A,Pittsburgh Penguins,5,4,W,,30,8,0,,0,38,10,1,,1,,,,,,,,,,,
1973,NYR,1972-10-29,H,Chicago Black Hawks,7,1,W,,33,17,2,,0,21,13,0,,0,,,,,,,,,,,
1973,NYR,1972-11-01,A,Chicago Black Hawks,3,2,W,,27,11,0,,0,34,7,0,,0,,,,,,,,,,,
1967,NYR,1966-12-07,H,Boston Bruins,4,2,W,,46,6,1,,0,20,6,1,,0,,,,,,,,,,,
1967,NYR,1966-12-08,A,Detroit Red Wings,4,2,W,,26,13,0,,0,36,11,0,,0,,,,,,,,,,,
1974,NYR,1973-10-28,H,Pittsburgh Penguins,2,7,L,,44,16,2,,0,26,20,1,,0,,,,,,,,,,,
1974,NYR,1973-10-30,A,Vancouver Canucks,3,3,T,,33,6,1,,0,37,4,0,,0,,,,,,,,,,,
1972,NYR,1971-11-06,A,Vancouver Canucks,3,1,W,,34,23,1,,0,21,25,0,,0,,,,,,,,,,,
1972,NYR,1971-11-10,H,Los Angeles Kings,7,1,W,,41,12,2,,0,22,10,0,,0,,,,,,,,,,,
1970,NYR,1969-11-16,H,St. Louis Blues,4,2,W,,42,23,1,,0,17,13,1,,0,,,,,,,,,,,
1970,NYR,1969-11-19,A,Chicago Black Hawks,1,1,T,,27,15,0,,0,27,11,0,,0,,,,,,,,,,,
1965,NYR,1964-12-12,A,Montreal Canadiens,1,7,L,,22,12,0,,0,39,10,0,,0,,,,,,,,,,,
1965,NYR,1964-12-13,H,Toronto Maple Leafs,3,3,T,,23,16,1,,0,35,6,0,,0,,,,,,,,,,,
1968,NYR,1967-12-02,A,Pittsburgh Penguins,4,1,W,,36,10,2,,0,31,8,1,,0,,,,,,,,,,,
1968,NYR,1967-12-03,H,Los Angeles Kings,4,2,W,,35,8,0,,0,31,10,0,,0,,,,,,,,,,,
1966,NYR,1965-12-12,H,Toronto Maple Leafs,1,1,T,,39,6,0,,0,24,8,0,,0,,,,,,,,,,,
