year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2010,ANA,2009-10-30,H,Vancouver Canucks,7,2,W,,34,8,2,,1,38,4,1,,0,45,54,45.5,40,48,45.5,25,29,46.3,61.1,111.8
2008,ANA,2007-11-07,H,Phoenix Coyotes,5,6,L,OT,27,16,2,,0,29,12,2,,0,,,,,,,,,,,
2008,ANA,2007-11-09,H,San Jose Sharks,3,2,W,SO,26,10,0,,0,24,2,1,,0,,,,,,,,,,,
2013,ANA,2013-02-04,H,San Jose Sharks,2,1,W,,32,17,0,,0,26,27,0,,0,42,47,47.2,30,30,50.0,14,23,37.8,48.5,102.5
2013,ANA,2013-02-06,A,Colorado Avalanche,3,0,W,,20,9,1,,0,31,25,,,,42,63,40.0,28,43,39.4,24,31,43.6,44.0,111.8
2018,ANA,2017-10-11,H,New York Islanders,3,2,W,,30,10,0,4,0,41,8,0,5,0,38,55,40.9,30,39,43.5,20,21,48.8,45.8,106.5
2012,ANA,2011-10-25,A,Chicago Blackhawks,2,3,L,SO,31,11,1,,0,35,17,0,,0,35,52,40.2,26,42,38.2,21,21,50.0,40.9,98.3
2012,ANA,2011-10-27,A,Minnesota Wild,3,2,W,,16,8,2,,0,25,12,2,,0,30,33,47.6,18,19,48.6,15,24,38.5,60.0,109.1
2014,ANA,2013-10-13,H,Ottawa Senators,4,1,W,,56,2,0,,0,31,12,0,,0,58,57,50.4,53,40,57.0,23,16,59.0,49.7,106.4
2014,ANA,2013-10-16,H,Calgary Flames,3,2,W,,22,8,0,,0,35,17,0,,1,33,46,41.8,21,37,36.2,33,24,57.9,47.4,117.9
2009,ANA,2008-10-27,A,Columbus Blue Jackets,3,2,W,,24,24,1,,0,32,22,0,,1,27,40,40.3,22,36,37.9,23,14,62.2,56.9,107.1
2009,ANA,2008-10-29,H,Detroit Red Wings,5,4,W,OT,34,21,3,,0,38,23,2,,0,39,42,48.1,33,34,49.3,23,24,48.9,57.4,100.6
2019,ANA,2018-10-06,A,Arizona Coyotes,1,0,W,,20,8,0,2,0,41,4,0,4,0,31,65,32.3,28,47,37.3,23,25,47.9,41.4,105.3
2019,ANA,2018-10-08,H,Detroit Red Wings,3,2,W,SO,27,4,0,3,0,21,6,0,2,0,56,53,51.4,44,41,51.8,30,30,50.0,49.0,97.8
2016,ANA,2015-10-18,H,Minnesota Wild,4,1,W,,22,2,0,2,0,35,4,0,1,0,44,69,38.9,35,49,41.7,29,33,46.8,35.3,115.9
2011,ANA,2010-10-26,A,Dallas Stars,5,2,W,,26,10,1,,0,37,19,1,,0,36,43,45.6,29,33,46.8,19,21,47.5,40.3,117.1
2007,ANA,2006-11-17,H,Chicago Blackhawks,3,4,L,SO,45,13,2,,0,24,29,0,,0,,,,,,,,,,,
2007,ANA,2006-11-17,H,Chicago Blackhawks,3,4,L,SO,45,13,2,,0,24,29,0,,0,,,,,,,,,,,
2007,ANA,2006-11-19,H,Phoenix Coyotes,6,4,W,,30,6,2,,0,28,8,3,,0,,,,,,,,,,,
2015,ANA,2014-10-24,H,Columbus Blue Jackets,4,1,W,,34,13,2,,0,17,13,1,,0,43,29,59.7,34,25,57.6,31,22,58.5,51.4,109.1
2015,ANA,2014-10-26,H,San Jose Sharks,1,4,L,,34,90,1,,0,37,73,2,,0,43,51,45.7,30,40,42.9,27,23,54.0,54.9,92.6
2017,ANA,2016-10-20,A,Philadelphia Flyers,3,2,W,,26,16,0,2,0,22,6,1,7,0,35,30,53.8,22,20,52.4,16,13,55.2,40.0,109.1
2017,ANA,2016-10-23,H,Vancouver Canucks,4,2,W,,37,4,1,2,0,19,4,0,2,1,66,31,68.0,46,24,65.7,31,16,66.0,70.6,102.7
2010,ANA,2009-10-31,A,Phoenix Coyotes,2,3,L,SO,34,19,1,,0,32,37,1,,0,35,57,38.0,25,36,41.0,18,23,43.9,42.0,101.9
2010,ANA,2009-11-03,H,Pittsburgh Penguins,3,4,L,,29,14,0,,0,27,6,0,,0,56,48,53.8,40,33,54.8,21,18,53.8,45.0,93.0
2008,ANA,2007-11-13,H,Los Angeles Kings,4,3,W,SO,33,35,2,,0,32,25,2,,0,,,,,,,,,,,
2008,ANA,2007-11-15,A,Los Angeles Kings,6,3,W,,32,12,0,,0,29,8,1,,0,,,,,,,,,,,
2008,ANA,2007-11-15,A,Los Angeles Kings,6,3,W,,32,12,0,,0,29,8,1,,0,,,,,,,,,,,
2008,ANA,2007-11-17,A,San Jose Sharks,2,1,W,SO,29,8,0,,0,29,6,0,,0,,,,,,,,,,,
2013,ANA,2013-02-08,A,Dallas Stars,1,3,L,,21,30,0,,0,28,15,2,,0,33,41,44.6,25,27,48.1,16,20,44.4,33.3,102.4
2013,ANA,2013-02-09,A,St. Louis Blues,6,5,W,SO,23,4,0,,0,31,2,2,,0,43,55,43.9,28,38,42.4,29,34,46.0,35.3,110.7
2018,ANA,2017-10-13,A,Colorado Avalanche,1,3,L,,18,16,0,2,1,39,4,2,8,0,29,56,34.1,22,37,37.3,18,29,38.3,50.0,96.2
2018,ANA,2017-10-15,H,Buffalo Sabres,1,3,L,,26,6,0,4,1,31,8,0,3,0,47,45,51.1,35,35,50.0,25,20,55.6,43.0,89.3
2012,ANA,2011-10-29,A,Nashville Predators,0,3,L,,20,26,0,,0,29,16,1,,0,42,48,46.7,29,35,45.3,18,20,47.4,60.4,92.3
2012,ANA,2011-10-30,A,Columbus Blue Jackets,1,3,L,,20,28,0,,0,21,28,1,,0,34,30,53.1,19,24,44.2,20,25,44.4,58.0,94.6
2014,ANA,2013-10-18,H,Phoenix Coyotes,3,2,W,SO,39,12,0,,0,32,10,0,,0,51,43,54.3,35,33,51.5,19,36,34.5,52.2,99.1
2014,ANA,2013-10-20,H,Dallas Stars,6,3,W,,47,19,2,,1,36,31,1,,0,48,48,50.0,37,36,50.7,25,27,48.1,47.7,101.6
2009,ANA,2008-10-31,H,Vancouver Canucks,6,7,L,SO,37,21,3,,0,29,29,2,,1,36,32,52.9,28,25,52.8,24,20,54.5,66.1,99.2
2009,ANA,2008-11-02,H,Calgary Flames,3,2,W,,37,22,0,,0,36,12,1,,0,47,41,53.4,41,36,53.2,30,19,61.2,28.1,106.9
2019,ANA,2018-10-10,H,Arizona Coyotes,2,3,L,SO,25,6,0,3,0,39,6,1,3,1,42,62,40.4,32,45,41.6,21,22,48.8,45.0,108.7
2019,ANA,2018-10-13,A,Dallas Stars,3,5,L,,25,6,1,2,0,51,4,2,3,0,37,69,34.9,24,47,33.8,23,33,41.1,46.7,102.0
2016,ANA,2015-10-22,A,Nashville Predators,1,5,L,,28,10,1,5,0,29,10,1,5,0,39,37,51.3,25,27,48.1,27,18,60.0,59.6,83.3
2011,ANA,2010-10-29,H,New Jersey Devils,1,2,L,,28,8,1,,0,27,8,0,,0,37,39,48.7,32,27,54.2,20,20,50.0,61.8,90.5
2011,ANA,2010-10-30,A,San Jose Sharks,2,5,L,,24,42,2,,0,41,36,2,,0,48,45,51.6,31,34,47.7,22,16,57.9,50.0,86.4
2007,ANA,2006-11-21,H,San Jose Sharks,5,0,W,,44,11,2,,0,23,15,,,,,,,,,,,,,,
2007,ANA,2006-11-22,A,Colorado Avalanche,2,3,L,SO,32,6,1,,0,43,8,0,,0,,,,,,,,,,,
2015,ANA,2014-10-28,A,Chicago Blackhawks,1,0,W,,25,8,0,,1,38,4,,,,37,56,39.8,28,41,40.6,18,31,36.7,34.4,100.0
2015,ANA,2014-10-30,A,St. Louis Blues,0,2,L,,24,4,0,,0,29,8,0,,0,40,47,46.0,29,38,43.3,18,20,47.4,55.5,92.3
2017,ANA,2016-10-25,A,San Jose Sharks,1,2,L,OT,20,13,0,3,0,36,21,1,5,0,33,45,42.3,18,28,39.1,26,17,60.5,42.9,104.2
2010,ANA,2009-11-05,H,Nashville Predators,4,0,W,,31,17,1,,0,40,15,,,,27,54,33.3,23,47,32.9,24,23,51.1,40.1,115.0
2008,ANA,2007-11-21,A,Dallas Stars,1,2,L,,18,17,1,,0,24,17,2,,0,,,,,,,,,,,
2008,ANA,2007-11-23,H,Phoenix Coyotes,3,4,L,SO,26,14,1,,0,38,12,1,,0,,,,,,,,,,,
2013,ANA,2013-02-12,A,Chicago Blackhawks,3,2,W,SO,31,25,1,,0,30,15,1,,0,34,31,52.3,22,26,45.8,19,24,44.2,40.4,100.7
2013,ANA,2013-02-15,A,Detroit Red Wings,5,2,W,,37,8,0,,0,28,6,1,,0,47,49,49.0,36,39,48.0,17,25,40.5,46.1,112.9
2018,ANA,2017-10-20,H,Montreal Canadiens,6,2,W,,45,36,1,4,0,51,22,1,6,0,50,54,48.1,42,47,47.2,36,21,63.2,51.4,110.3
2018,ANA,2017-10-24,A,Philadelphia Flyers,6,2,W,,25,21,1,3,0,33,15,0,6,0,39,36,52.0,23,28,45.1,19,24,44.2,56.9,111.5
