year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2012,WPG,2011-11-25,A,Carolina Hurricanes,3,1,W,,30,8,0,,0,21,2,0,,0,53,55,49.1,42,40,51.2,16,20,44.4,31.6,105.7
2017,WPG,2016-11-08,H,Dallas Stars,8,2,W,,31,42,3,5,1,30,52,2,5,0,37,43,46.3,23,32,41.8,24,23,51.1,51.9,123.5
2013,WPG,2013-02-21,A,Carolina Hurricanes,4,3,W,,23,6,0,,0,30,18,0,,0,47,46,50.5,30,36,45.5,17,29,37.0,40.7,109.5
2019,WPG,2018-11-01,A,Florida Panthers,4,2,W,,36,12,2,6,0,38,14,1,5,0,41,58,41.4,31,36,46.3,28,18,60.9,42.3,105.2
2016,WPG,2015-11-07,H,Philadelphia Flyers,0,3,L,,28,17,0,5,0,23,17,2,5,0,44,23,65.7,31,18,63.3,20,17,54.1,73.7,90.9
2015,WPG,2014-11-16,A,Minnesota Wild,3,4,L,OT,25,21,0,,0,27,25,1,,0,34,27,55.7,22,23,48.9,16,22,42.1,42.5,106.4
2014,WPG,2013-11-06,A,Chicago Blackhawks,1,4,L,,25,4,0,,0,28,4,0,,0,36,44,45.0,28,32,46.7,18,25,41.9,46.4,89.2
2018,WPG,2017-11-06,A,Dallas Stars,4,1,W,,26,8,1,3,1,34,6,1,4,0,40,41,49.4,28,29,49.1,17,26,39.5,29.6,111.1
2012,WPG,2011-11-26,A,Boston Bruins,2,4,L,,42,12,0,,0,36,6,1,,1,49,37,57.0,39,33,54.2,13,24,35.1,43.9,97.9
2017,WPG,2016-11-10,A,Arizona Coyotes,3,2,W,,27,7,0,2,0,25,9,0,1,0,54,45,54.5,48,34,58.5,23,23,50.0,50.0,102.8
2013,WPG,2013-02-23,A,Philadelphia Flyers,3,5,L,,37,24,0,,0,39,20,3,,0,52,52,50.0,38,39,49.4,28,19,59.6,57.8,103.7
2019,WPG,2018-11-02,H,Florida Panthers,2,4,L,,34,23,1,1,0,26,19,3,5,0,59,43,57.8,39,32,54.9,28,27,50.9,78.8,97.7
2016,WPG,2015-11-10,A,Minnesota Wild,3,5,L,,28,15,1,2,0,28,9,0,6,1,49,35,58.3,30,26,53.6,24,27,47.1,48.4,86.0
2015,WPG,2014-11-18,H,New Jersey Devils,3,1,W,,34,4,0,,0,22,10,1,,0,51,38,57.3,38,27,58.5,18,13,58.1,65.0,109.7
2014,WPG,2013-11-08,H,Nashville Predators,5,0,W,,32,17,0,,0,41,15,,,,55,55,50.0,42,39,51.9,23,25,47.9,50.0,119.2
2018,WPG,2017-11-10,A,Vegas Golden Knights,2,5,L,,29,8,1,6,0,27,12,1,4,1,40,37,51.9,27,28,49.1,29,15,65.9,43.3,91.3
2012,WPG,2011-11-29,H,Ottawa Senators,4,6,L,,43,10,1,,0,34,12,1,,0,45,41,52.3,40,36,52.6,20,23,46.5,40.0,88.6
2017,WPG,2016-11-11,A,Colorado Avalanche,2,3,L,OT,18,15,1,6,0,28,17,1,5,0,16,40,28.6,11,30,26.8,16,23,41.0,50.4,99.5
2013,WPG,2013-02-24,A,New Jersey Devils,4,2,W,,27,9,1,,0,26,9,0,,0,39,41,48.8,31,31,50.0,19,27,41.3,64.5,104.0
2019,WPG,2018-11-09,H,Colorado Avalanche,5,2,W,,24,8,2,4,0,30,8,0,4,0,43,39,52.4,30,32,48.4,23,20,53.5,43.5,109.0
2016,WPG,2015-11-12,A,Dallas Stars,3,6,L,,38,8,0,4,0,34,6,2,4,0,49,54,47.6,32,36,47.1,18,31,36.7,42.6,95.0
2015,WPG,2014-11-18,H,New Jersey Devils,3,1,W,,34,4,0,,0,22,10,1,,0,51,38,57.3,38,27,58.5,18,13,58.1,65.0,109.7
2015,WPG,2014-11-20,H,Detroit Red Wings,3,4,L,,31,6,0,,0,27,4,1,,0,52,37,58.4,38,26,59.4,18,29,38.3,59.8,95.7
2014,WPG,2013-11-10,H,San Jose Sharks,5,4,W,SO,46,12,0,,0,34,6,2,,0,64,41,61.0,52,33,61.2,16,34,32.0,58.2,102.0
2018,WPG,2017-11-11,A,Arizona Coyotes,4,1,W,,21,8,1,2,0,30,4,0,4,0,39,46,45.9,27,33,45.0,16,19,45.7,57.9,114.0
2012,WPG,2011-12-01,H,Phoenix Coyotes,1,0,W,,31,4,0,,0,33,6,,,,46,52,46.9,37,41,47.4,21,17,55.3,46.7,103.8
2017,WPG,2016-11-13,H,Los Angeles Kings,3,2,W,SO,29,15,2,5,0,29,14,0,5,0,44,48,47.8,28,27,50.9,17,21,44.7,45.6,90.9
2017,WPG,2016-11-15,H,Chicago Blackhawks,4,0,W,,24,6,0,1,0,27,2,,3,,46,48,48.9,31,33,48.4,30,21,58.8,44.1,118.2
2013,WPG,2013-02-26,A,New York Rangers,4,3,W,,32,4,0,,0,33,6,0,,0,39,54,41.9,29,38,43.3,19,28,40.4,40.0,105.4
2019,WPG,2018-11-11,H,New Jersey Devils,5,2,W,,28,10,0,1,0,36,6,0,3,0,50,65,43.5,40,42,48.8,33,24,57.9,59.0,112.3
2016,WPG,2015-11-14,A,Nashville Predators,0,7,L,,20,84,0,4,0,34,72,2,5,0,34,32,51.5,23,29,44.2,16,28,36.4,45.8,79.2
