year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
2014,DAL,2013-12-03,A,Chicago Blackhawks,4,3,W,,18,15,1,,0,50,9,1,,0,30,74,28.8,23,53,30.3,29,32,47.5,30.5,108.8
2011,DAL,2010-12-10,H,Carolina Hurricanes,2,1,W,SO,29,10,0,,0,23,8,0,,0,50,48,51.0,39,32,54.9,21,20,51.2,52.3,100.0
2002,DAL,2002-02-28,A,Vancouver Canucks,4,3,W,OT,31,23,2,,0,28,33,2,,0,,,,,,,,,,,
2012,DAL,2011-12-10,A,Los Angeles Kings,2,1,W,,28,15,1,,0,27,23,0,,1,36,57,38.7,26,37,41.3,18,22,45.0,49.7,105.9
2012,DAL,2011-12-13,A,New York Rangers,1,0,W,,28,15,0,,0,34,11,,,,43,52,45.3,34,38,47.2,24,20,54.5,48.3,103.7
1999,DAL,1999-03-14,A,Philadelphia Flyers,1,1,T,OT,23,26,0,,0,27,26,0,,0,,,,,,,,,,,
2010,DAL,2009-12-05,H,Edmonton Oilers,2,3,L,SO,35,6,0,,0,36,2,0,,0,59,61,49.2,46,45,50.5,27,24,52.9,57.8,99.6
2008,DAL,2008-01-17,A,San Jose Sharks,4,2,W,,31,21,0,,0,30,13,0,,0,,,,,,,,,,,
2008,DAL,2008-01-19,H,Columbus Blue Jackets,3,1,W,,14,11,0,,0,30,11,1,,0,,,,,,,,,,,
2006,DAL,2006-02-06,H,Nashville Predators,4,2,W,,40,21,1,,1,19,27,0,,0,,,,,,,,,,,
2006,DAL,2006-02-09,A,Phoenix Coyotes,5,1,W,,30,19,3,,1,36,21,1,,0,,,,,,,,,,,
2007,DAL,2007-01-09,H,Phoenix Coyotes,2,5,L,,31,13,1,,0,28,13,2,,0,,,,,,,,,,,
1997,DAL,1997-02-12,H,Phoenix Coyotes,0,5,L,,25,23,0,,0,33,17,3,,0,,,,,,,,,,,
1997,DAL,1997-02-14,H,Detroit Red Wings,4,3,W,OT,27,31,1,,0,27,27,3,,0,,,,,,,,,,,
2003,DAL,2003-01-25,A,St. Louis Blues,4,2,W,,21,22,0,,0,33,22,1,,0,,,,,,,,,,,
2003,DAL,2003-01-27,H,Ottawa Senators,5,3,W,,33,12,0,,0,15,8,1,,0,,,,,,,,,,,
2000,DAL,2000-02-20,A,Colorado Avalanche,2,1,W,,30,11,0,,0,24,9,1,,0,,,,,,,,,,,
2000,DAL,2000-02-21,A,Nashville Predators,2,5,L,,25,6,1,,0,22,8,1,,0,,,,,,,,,,,
2001,DAL,2001-02-13,A,Nashville Predators,2,1,W,,35,13,1,,0,24,9,1,,0,,,,,,,,,,,
1998,DAL,1998-03-01,A,Chicago Blackhawks,2,2,T,OT,26,16,2,,0,20,18,2,,0,,,,,,,,,,,
1998,DAL,1998-03-01,A,Chicago Blackhawks,2,2,T,OT,26,16,2,,0,20,18,2,,0,,,,,,,,,,,
1998,DAL,1998-03-04,H,Montreal Canadiens,1,3,L,,25,15,0,,0,23,17,0,,0,,,,,,,,,,,
1996,DAL,1996-02-24,A,Toronto Maple Leafs,3,2,W,,28,4,1,,0,34,18,0,,0,,,,,,,,,,,
1996,DAL,1996-02-25,A,Hartford Whalers,6,2,W,,34,12,0,,0,30,12,0,,0,,,,,,,,,,,
2016,DAL,2015-12-03,A,Vancouver Canucks,4,2,W,,34,11,0,3,0,16,15,0,1,0,53,40,57.0,45,26,63.4,30,25,54.5,51.4,99.2
1994,DAL,1994-03-08,A,Philadelphia Flyers,4,3,W,OT,31,25,1,,0,24,45,2,,0,,,,,,,,,,,
1994,DAL,1994-03-09,A,Toronto Maple Leafs,2,4,L,,28,8,1,,0,35,10,3,,0,,,,,,,,,,,
2004,DAL,2004-01-26,H,Detroit Red Wings,2,2,T,OT,29,8,1,,0,26,4,0,,0,,,,,,,,,,,
2004,DAL,2004-01-28,H,Ottawa Senators,5,3,W,,27,24,1,,0,24,17,2,,1,,,,,,,,,,,
2009,DAL,2008-12-27,H,Anaheim Ducks,4,3,W,OT,38,6,1,,0,22,12,1,,0,48,36,57.1,39,27,59.1,13,20,39.4,42.0,100.7
2019,DAL,2018-10-06,H,Winnipeg Jets,5,1,W,,35,13,3,5,0,33,17,0,3,0,43,49,46.7,24,36,40.0,30,21,58.8,29.4,107.4
2018,DAL,2017-10-07,A,St. Louis Blues,2,4,L,,40,6,1,4,0,21,10,1,2,0,40,33,54.8,28,23,54.9,22,28,44.0,64.3,87.0
2017,DAL,2016-11-28,A,St. Louis Blues,3,4,L,OT,21,8,1,3,0,31,6,1,4,0,41,48,46.1,26,34,43.3,25,25,50.0,46.5,99.0
2015,DAL,2014-12-02,A,Toronto Maple Leafs,3,5,L,,38,14,0,,0,40,10,1,,0,57,48,54.3,44,40,52.4,28,21,57.1,60.5,96.2
2013,DAL,2013-03-18,H,Calgary Flames,4,3,W,,24,15,0,,0,19,13,2,,0,44,42,51.2,32,24,57.1,26,23,53.1,50.0,111.4
2014,DAL,2013-12-05,A,Toronto Maple Leafs,2,3,L,OT,50,6,1,,0,24,10,1,,0,76,39,66.1,58,30,65.9,40,22,64.5,72.1,92.6
2011,DAL,2010-12-11,A,Phoenix Coyotes,2,5,L,,35,13,1,,0,34,19,1,,1,35,36,49.3,30,27,52.6,21,27,43.8,55.2,89.5
2002,DAL,2002-03-02,A,Colorado Avalanche,2,1,W,,29,12,0,,1,29,8,1,,0,,,,,,,,,,,
2002,DAL,2002-03-02,A,Colorado Avalanche,2,1,W,,29,12,0,,1,29,8,1,,0,,,,,,,,,,,
2012,DAL,2011-12-15,A,New York Islanders,3,2,W,,29,10,1,,0,27,16,0,,0,32,39,45.1,25,29,46.3,20,17,54.1,41.7,102.7
1999,DAL,1999-03-16,A,Pittsburgh Penguins,2,2,T,OT,31,10,1,,0,15,10,0,,0,,,,,,,,,,,
1999,DAL,1999-03-17,A,Washington Capitals,1,2,L,OT,27,8,0,,0,23,14,1,,0,,,,,,,,,,,
2010,DAL,2009-12-08,A,Anaheim Ducks,3,4,L,OT,22,7,1,,0,42,13,0,,0,37,64,36.6,25,49,33.8,22,20,52.4,24.7,101.2
2008,DAL,2008-01-20,H,Anaheim Ducks,5,2,W,,27,12,1,,1,20,14,1,,0,,,,,,,,,,,
2008,DAL,2008-01-22,H,Columbus Blue Jackets,2,4,L,,33,21,0,,0,30,21,2,,0,,,,,,,,,,,
2006,DAL,2006-02-10,A,San Jose Sharks,3,6,L,,27,10,0,,0,34,12,2,,0,,,,,,,,,,,
2006,DAL,2006-02-12,A,Los Angeles Kings,5,6,L,,27,52,1,,0,40,24,2,,0,,,,,,,,,,,
2007,DAL,2007-01-11,H,Anaheim Ducks,1,5,L,,18,30,0,,0,24,13,3,,0,,,,,,,,,,,
1997,DAL,1997-02-17,A,Los Angeles Kings,2,1,W,,37,40,0,,0,35,38,1,,0,,,,,,,,,,,
1997,DAL,1997-02-18,A,San Jose Sharks,1,3,L,,30,20,0,,0,19,20,0,,0,,,,,,,,,,,
2003,DAL,2003-01-29,H,Calgary Flames,4,1,W,,26,7,1,,0,29,7,0,,0,,,,,,,,,,,
2003,DAL,2003-02-05,H,St. Louis Blues,2,2,T,OT,29,20,1,,0,24,26,1,,0,,,,,,,,,,,
2000,DAL,2000-02-21,A,Nashville Predators,2,5,L,,25,6,1,,0,22,8,1,,0,,,,,,,,,,,
2000,DAL,2000-02-23,A,Detroit Red Wings,5,2,W,,35,6,0,,0,31,6,1,,0,,,,,,,,,,,
2001,DAL,2001-02-14,H,Los Angeles Kings,4,2,W,,24,6,1,,0,22,6,1,,0,,,,,,,,,,,
1998,DAL,1998-03-07,A,St. Louis Blues,1,2,L,,25,17,0,,0,24,25,0,,0,,,,,,,,,,,
1996,DAL,1996-02-28,H,Philadelphia Flyers,4,4,T,OT,26,29,0,,0,35,25,0,,0,,,,,,,,,,,
2016,DAL,2015-12-04,A,Edmonton Oilers,1,2,L,OT,43,6,0,4,0,24,8,0,3,0,59,38,60.8,46,27,63.0,18,22,45.0,53.8,94.0
1994,DAL,1994-03-12,A,Hartford Whalers,2,2,T,OT,29,10,1,,0,23,16,0,,0,,,,,,,,,,,
2004,DAL,2004-01-30,H,San Jose Sharks,3,1,W,,36,6,1,,0,15,8,1,,0,,,,,,,,,,,
2009,DAL,2008-12-29,H,San Jose Sharks,1,3,L,,29,6,0,,0,19,12,0,,0,40,22,64.5,30,15,66.7,21,15,58.3,55.0,77.5
2019,DAL,2018-10-09,H,Toronto Maple Leafs,4,7,L,,34,6,1,1,0,30,2,2,3,0,54,60,47.4,44,45,49.4,29,26,52.7,50.0,90.6
2019,DAL,2018-10-13,H,Anaheim Ducks,5,3,W,,51,4,2,3,0,25,6,1,2,0,69,37,65.1,47,24,66.2,33,23,58.9,53.3,98.0
2018,DAL,2017-10-10,H,Detroit Red Wings,4,2,W,,33,10,1,3,0,25,8,1,5,0,55,46,54.5,38,30,55.9,39,29,57.4,36.5,108.1
2017,DAL,2016-11-29,A,Detroit Red Wings,1,3,L,,35,15,0,5,0,20,17,2,4,0,44,28,61.1,33,20,62.3,19,24,44.2,42.3,97.9
2015,DAL,2014-12-04,A,Detroit Red Wings,2,5,L,,24,6,1,,0,29,6,1,,0,25,42,37.3,22,31,41.5,25,29,46.3,42.2,90.2
2013,DAL,2013-03-20,A,Colorado Avalanche,3,4,L,,32,11,0,,0,34,19,0,,1,52,42,55.3,34,35,49.3,23,21,52.3,45.8,101.8
2014,DAL,2013-12-07,H,Philadelphia Flyers,5,1,W,,34,20,0,,1,28,45,0,,0,37,45,45.1,31,26,54.4,24,23,51.1,25.9,110.4
2011,DAL,2010-12-13,A,San Jose Sharks,3,2,W,SO,31,2,1,,0,33,6,0,,0,50,53,48.5,37,40,48.1,25,21,54.3,46.6,97.7
2011,DAL,2010-12-16,H,San Jose Sharks,3,4,L,OT,18,14,2,,0,43,4,1,,0,35,50,41.2,21,38,35.6,24,16,60.0,76.0,95.6
2002,DAL,2002-03-03,H,San Jose Sharks,4,1,W,,35,18,0,,0,18,48,0,,0,,,,,,,,,,,
2002,DAL,2002-03-06,H,Los Angeles Kings,3,2,W,OT,31,16,1,,0,26,16,2,,0,,,,,,,,,,,
2012,DAL,2011-12-16,A,New Jersey Devils,3,6,L,,36,2,0,,0,31,8,0,,1,37,30,55.2,36,27,57.1,27,22,55.1,54.8,90.4
1999,DAL,1999-03-19,H,Ottawa Senators,1,2,L,,32,6,1,,0,14,10,0,,0,,,,,,,,,,,
2010,DAL,2009-12-11,A,San Jose Sharks,3,2,W,SO,44,10,1,,0,35,16,0,,0,55,50,52.4,43,41,51.2,16,34,32.0,51.6,96.3
2008,DAL,2008-01-24,H,Buffalo Sabres,1,2,L,,26,23,0,,0,19,17,0,,0,,,,,,,,,,,
2008,DAL,2008-01-29,A,Vancouver Canucks,4,3,W,,23,20,1,,1,32,16,0,,0,,,,,,,,,,,
2006,DAL,2006-03-02,A,Phoenix Coyotes,2,6,L,,19,40,0,,0,31,36,3,,0,,,,,,,,,,,
2006,DAL,2006-03-04,H,Colorado Avalanche,5,3,W,,31,27,3,,0,17,29,2,,0,,,,,,,,,,,
2007,DAL,2007-01-15,H,Los Angeles Kings,3,1,W,,25,10,2,,0,21,18,1,,0,,,,,,,,,,,
2007,DAL,2007-01-17,H,Calgary Flames,4,2,W,,24,8,1,,0,20,8,1,,0,,,,,,,,,,,
1997,DAL,1997-02-18,A,San Jose Sharks,1,3,L,,30,20,0,,0,19,20,0,,0,,,,,,,,,,,
1997,DAL,1997-02-21,H,Calgary Flames,4,2,W,,25,17,1,,0,27,25,1,,0,,,,,,,,,,,
2003,DAL,2003-02-08,A,Phoenix Coyotes,3,1,W,,28,18,0,,0,19,18,0,,0,,,,,,,,,,,
2003,DAL,2003-02-09,H,Los Angeles Kings,3,1,W,,30,10,0,,0,25,14,0,,0,,,,,,,,,,,
2000,DAL,2000-02-25,H,Chicago Blackhawks,3,4,L,OT,25,18,3,,0,20,18,1,,1,,,,,,,,,,,
2000,DAL,2000-02-27,H,Colorado Avalanche,1,1,T,OT,19,6,1,,0,25,10,0,,0,,,,,,,,,,,
2001,DAL,2001-02-16,H,Mighty Ducks of Anaheim,3,2,W,OT,27,8,0,,1,20,12,1,,0,,,,,,,,,,,
2001,DAL,2001-02-18,H,Detroit Red Wings,1,2,L,,25,14,1,,0,31,10,2,,0,,,,,,,,,,,
1998,DAL,1998-03-08,H,Phoenix Coyotes,1,1,T,OT,23,18,0,,0,34,18,1,,0,,,,,,,,,,,
1998,DAL,1998-03-12,A,Phoenix Coyotes,4,5,L,,27,18,1,,0,38,12,3,,0,,,,,,,,,,,
1996,DAL,1996-03-02,H,Toronto Maple Leafs,5,1,W,,31,19,1,,0,28,15,1,,0,,,,,,,,,,,
1996,DAL,1996-03-05,A,Mighty Ducks of Anaheim,3,1,W,,26,16,1,,0,35,30,0,,0,,,,,,,,,,,
2016,DAL,2015-12-08,H,Carolina Hurricanes,6,5,W,,20,4,2,3,0,30,4,2,3,0,33,61,35.1,25,42,37.3,29,28,50.9,32.4,111.5
1994,DAL,1994-03-13,A,New Jersey Devils,0,4,L,,28,20,0,,0,32,23,0,,0,,,,,,,,,,,
1994,DAL,1994-03-18,H,Washington Capitals,6,2,W,,33,26,3,,1,47,37,1,,0,,,,,,,,,,,
2004,DAL,2004-01-31,A,Phoenix Coyotes,5,4,W,,27,14,0,,0,25,2,1,,0,,,,,,,,,,,
2004,DAL,2004-02-04,H,Columbus Blue Jackets,1,0,W,,29,6,0,,0,18,8,,,,,,,,,,,,,,
2009,DAL,2008-12-31,H,New Jersey Devils,4,2,W,,44,8,1,,1,27,8,1,,0,50,35,58.8,46,28,62.2,28,22,56.0,65.7,101.7
2019,DAL,2018-10-15,A,Ottawa Senators,1,4,L,,38,4,1,4,0,24,8,0,2,0,59,39,60.2,45,29,60.8,25,28,47.2,51.6,80.0
2018,DAL,2017-10-12,A,Nashville Predators,1,4,L,,31,14,1,1,0,31,7,1,3,0,52,44,54.2,39,35,52.7,27,30,47.4,47.0,88.0
2018,DAL,2017-10-14,H,Colorado Avalanche,3,1,W,,36,13,1,6,0,23,17,0,4,0,44,34,56.4,35,26,57.4,21,27,43.8,54.3,103.0
2017,DAL,2016-12-01,A,Pittsburgh Penguins,2,6,L,,35,10,1,3,0,40,6,1,5,0,55,51,51.9,40,35,53.3,19,28,40.4,54.6,87.5
2015,DAL,2014-12-06,H,Montreal Canadiens,4,1,W,,29,6,2,,0,17,14,0,,0,48,35,57.8,36,20,64.3,25,25,50.0,44.8,101.2
2013,DAL,2013-03-21,A,Los Angeles Kings,2,0,W,,21,6,0,,0,40,4,,,,37,51,42.0,27,45,37.5,20,28,41.7,31.3,111.1
2014,DAL,2013-12-10,H,Chicago Blackhawks,2,6,L,,29,24,0,,0,33,22,1,,0,43,46,48.3,29,35,45.3,16,20,44.4,50.5,90.9
2011,DAL,2010-12-18,A,Columbus Blue Jackets,2,1,W,,23,38,1,,0,36,48,0,,0,34,41,45.3,27,34,44.3,25,25,50.0,36.5,103.4
2002,DAL,2002-03-08,H,Minnesota Wild,3,5,L,,26,4,0,,0,22,2,1,,0,,,,,,,,,,,
2002,DAL,2002-03-10,H,New Jersey Devils,0,3,L,,22,4,0,,0,21,4,1,,0,,,,,,,,,,,
2012,DAL,2011-12-19,H,Anaheim Ducks,5,3,W,,33,16,2,,0,28,20,2,,0,48,47,50.5,39,34,53.4,28,15,65.1,26.3,106.5
1999,DAL,1999-03-21,H,Carolina Hurricanes,3,2,W,OT,17,8,0,,1,28,4,0,,0,,,,,,,,,,,
1999,DAL,1999-03-23,A,Phoenix Coyotes,3,2,W,,23,10,1,,0,28,17,0,,0,,,,,,,,,,,
2010,DAL,2009-12-12,A,Los Angeles Kings,2,3,L,SO,27,6,0,,0,27,8,0,,0,46,52,46.9,38,38,50.0,28,20,58.3,42.4,99.6
2008,DAL,2008-02-01,A,Edmonton Oilers,4,1,W,,22,12,2,,0,33,16,0,,0,,,,,,,,,,,
2008,DAL,2008-02-02,A,Calgary Flames,2,1,W,,24,14,0,,0,32,2,0,,0,,,,,,,,,,,
2006,DAL,2006-03-04,H,Colorado Avalanche,5,3,W,,31,27,3,,0,17,29,2,,0,,,,,,,,,,,
2006,DAL,2006-03-05,A,Chicago Blackhawks,7,2,W,,28,12,2,,0,20,14,2,,0,,,,,,,,,,,
2006,DAL,2006-03-07,A,Edmonton Oilers,4,3,W,SO,25,4,1,,0,29,4,0,,0,,,,,,,,,,,
2007,DAL,2007-01-20,A,Minnesota Wild,2,1,W,SO,27,4,0,,0,26,8,0,,0,,,,,,,,,,,
1997,DAL,1997-02-23,H,Edmonton Oilers,6,1,W,,28,13,0,,0,19,13,0,,0,,,,,,,,,,,
2003,DAL,2003-02-11,H,Carolina Hurricanes,2,1,W,OT,33,13,0,,0,19,13,0,,0,,,,,,,,,,,
2000,DAL,2000-03-01,H,Philadelphia Flyers,2,0,W,,16,10,0,,0,25,8,,,,,,,,,,,,,,
2001,DAL,2001-02-21,H,Minnesota Wild,6,2,W,,32,24,2,,0,26,22,1,,0,,,,,,,,,,,
1998,DAL,1998-03-13,H,Mighty Ducks of Anaheim,6,3,W,,31,68,1,,0,25,117,0,,0,,,,,,,,,,,
1996,DAL,1996-03-06,A,San Jose Sharks,2,1,W,,32,6,1,,0,25,8,0,,0,,,,,,,,,,,
2016,DAL,2015-12-11,H,Philadelphia Flyers,3,1,W,,44,4,0,6,0,20,12,1,2,0,66,39,62.9,50,27,64.9,30,18,62.5,68.6,108.6
1994,DAL,1994-03-20,H,Vancouver Canucks,2,1,W,OT,31,14,0,,0,26,20,0,,0,,,,,,,,,,,
2004,DAL,2004-02-11,H,New York Islanders,4,4,T,OT,35,28,1,,0,23,20,0,,0,,,,,,,,,,,
2009,DAL,2009-01-03,A,Edmonton Oilers,1,4,L,,39,35,0,,0,19,37,1,,0,69,34,67.0,48,27,64.0,21,25,45.7,64.8,83.1
2019,DAL,2018-10-16,A,New Jersey Devils,0,3,L,,24,19,0,3,0,34,13,1,6,0,30,38,44.1,24,36,40.0,26,19,57.8,44.8,91.7
2018,DAL,2017-10-17,H,Arizona Coyotes,3,1,W,,34,9,0,1,0,28,7,0,2,0,54,45,54.5,44,32,57.9,30,20,60.0,43.8,104.9
2018,DAL,2017-10-19,A,Arizona Coyotes,5,4,W,,30,8,1,2,0,31,4,0,4,0,51,45,53.1,40,35,53.3,21,23,47.7,50.0,97.6
2017,DAL,2016-12-03,A,Colorado Avalanche,3,0,W,,33,8,1,4,0,23,8,,4,,47,37,56.0,34,31,52.3,19,20,48.7,42.3,108.0
2015,DAL,2014-12-09,H,Winnipeg Jets,2,5,L,,28,10,1,,0,32,12,1,,1,47,50,48.5,32,38,45.7,20,20,50.0,38.1,93.2
2013,DAL,2013-03-23,H,Colorado Avalanche,5,2,W,,31,16,1,,0,35,28,1,,0,40,61,39.6,28,41,40.6,30,21,58.8,29.4,114.6
2014,DAL,2013-12-12,A,Nashville Predators,1,3,L,,34,6,0,,0,30,6,2,,0,55,39,58.5,37,32,53.6,27,27,50.0,57.5,100.1
2011,DAL,2010-12-19,A,Detroit Red Wings,4,3,W,OT,32,13,1,,0,31,17,1,,0,40,47,46.0,31,35,47.0,25,22,53.2,34.6,104.3
2002,DAL,2002-03-12,A,Washington Capitals,5,2,W,,34,8,2,,0,27,6,0,,0,,,,,,,,,,,
2012,DAL,2011-12-21,H,Philadelphia Flyers,1,4,L,,31,32,0,,0,30,18,2,,0,61,41,59.8,44,31,58.7,26,18,59.1,58.1,93.9
1999,DAL,1999-03-25,A,Los Angeles Kings,2,1,W,,26,13,0,,0,32,9,0,,0,,,,,,,,,,,
1999,DAL,1999-03-26,A,Mighty Ducks of Anaheim,1,5,L,,26,6,1,,0,32,12,2,,0,,,,,,,,,,,
2010,DAL,2009-12-16,A,Carolina Hurricanes,3,5,L,,27,10,2,,0,29,6,3,,0,40,36,52.6,31,27,53.4,24,23,51.1,40.0,94.8
2008,DAL,2008-02-05,H,Vancouver Canucks,3,2,W,SO,34,4,1,,0,24,8,1,,0,,,,,,,,,,,
2008,DAL,2008-02-07,A,Minnesota Wild,1,0,W,,26,9,0,,0,25,27,,,,,,,,,,,,,,
2006,DAL,2006-03-09,A,Calgary Flames,0,1,L,,39,12,0,,0,24,16,0,,0,,,,,,,,,,,
2007,DAL,2007-01-26,H,Pittsburgh Penguins,3,4,L,SO,35,9,1,,0,27,9,1,,0,,,,,,,,,,,
2007,DAL,2007-01-28,A,Anaheim Ducks,1,4,L,,31,45,1,,0,28,31,1,,0,,,,,,,,,,,
1997,DAL,1997-02-25,A,Chicago Blackhawks,1,0,W,,22,13,0,,0,24,21,,,,,,,,,,,,,,
2003,DAL,2003-02-14,H,Mighty Ducks of Anaheim,2,4,L,,28,10,0,,0,19,10,1,,0,,,,,,,,,,,
2000,DAL,2000-03-03,A,Phoenix Coyotes,4,1,W,,36,6,0,,0,27,8,0,,0,,,,,,,,,,,
2001,DAL,2001-02-21,H,Minnesota Wild,6,2,W,,32,24,2,,0,26,22,1,,0,,,,,,,,,,,
2001,DAL,2001-02-23,H,Boston Bruins,5,4,W,OT,19,20,2,,0,27,16,2,,0,,,,,,,,,,,
1998,DAL,1998-03-17,A,Los Angeles Kings,4,3,W,,18,16,1,,0,37,10,2,,0,,,,,,,,,,,
1998,DAL,1998-03-18,A,San Jose Sharks,3,1,W,,13,10,1,,0,34,8,0,,0,,,,,,,,,,,
1996,DAL,1996-03-11,A,Montreal Canadiens,1,4,L,,22,4,0,,0,30,6,0,,0,,,,,,,,,,,
1996,DAL,1996-03-13,A,Ottawa Senators,1,4,L,,23,23,0,,0,22,19,1,,0,,,,,,,,,,,
2016,DAL,2015-12-12,A,St. Louis Blues,0,3,L,,26,22,0,4,0,26,20,1,3,0,40,34,54.1,24,27,47.1,28,27,50.9,57.6,89.5
1994,DAL,1994-03-22,H,Mighty Ducks of Anaheim,4,3,W,,36,25,2,,0,29,23,1,,0,,,,,,,,,,,
2004,DAL,2004-02-14,A,Phoenix Coyotes,2,3,L,,34,12,2,,0,21,14,1,,0,,,,,,,,,,,
2004,DAL,2004-02-16,A,Mighty Ducks of Anaheim,1,3,L,,37,10,0,,0,25,8,1,,0,,,,,,,,,,,
2009,DAL,2009-01-04,A,Vancouver Canucks,3,2,W,SO,36,4,1,,0,35,4,0,,0,47,45,51.1,39,41,48.8,19,28,40.4,46.0,97.5
2019,DAL,2018-10-19,H,Minnesota Wild,1,3,L,,34,4,0,3,0,36,6,0,2,0,45,61,42.5,29,43,40.3,19,15,55.9,35.0,95.3
2018,DAL,2017-10-21,H,Carolina Hurricanes,4,3,W,,26,6,0,2,0,39,4,0,3,0,39,56,41.1,32,38,45.7,30,23,56.6,37.0,106.7
2017,DAL,2016-12-06,H,Calgary Flames,1,2,L,,30,4,0,2,0,20,4,1,2,0,62,44,58.5,44,29,60.3,30,24,55.6,79.3,97.8
2015,DAL,2014-12-13,H,New Jersey Devils,4,3,W,,36,9,0,,0,31,9,1,,0,68,62,52.3,50,48,51.0,34,25,57.6,48.7,106.0
2013,DAL,2013-03-25,H,Minnesota Wild,4,7,L,,26,16,1,,0,42,18,0,,1,40,55,42.1,27,45,37.5,23,25,47.9,34.6,98.8
2014,DAL,2013-12-14,A,Winnipeg Jets,6,4,W,,32,12,2,,0,38,23,1,,0,42,54,43.8,29,38,43.3,26,20,56.5,58.2,106.7
2011,DAL,2010-12-21,H,Montreal Canadiens,5,2,W,,17,15,1,,1,29,11,0,,1,30,63,32.3,21,46,31.3,18,29,38.3,48.0,121.2
2002,DAL,2002-03-14,A,Montreal Canadiens,3,3,T,OT,42,4,0,,0,21,6,0,,1,,,,,,,,,,,
2012,DAL,2011-12-23,H,Nashville Predators,6,3,W,,29,10,0,,0,37,6,2,,0,49,42,53.8,32,31,50.8,21,19,52.5,52.4,124.0
1999,DAL,1999-03-28,A,Nashville Predators,3,0,W,,34,10,0,,0,21,16,,,,,,,,,,,,,,
2010,DAL,2009-12-17,A,Atlanta Thrashers,5,6,L,OT,47,8,2,,1,25,8,3,,1,57,34,62.6,44,22,66.7,25,28,47.2,70.4,93.4
2008,DAL,2008-02-09,H,St. Louis Blues,6,2,W,,23,8,3,,0,29,8,0,,0,,,,,,,,,,,
2008,DAL,2008-02-11,H,Phoenix Coyotes,2,1,W,,44,11,1,,0,20,17,1,,0,,,,,,,,,,,
2006,DAL,2006-03-11,A,Vancouver Canucks,2,1,W,,33,10,1,,0,19,12,0,,1,,,,,,,,,,,
2006,DAL,2006-03-13,H,Vancouver Canucks,4,2,W,,28,53,2,,0,29,55,1,,0,,,,,,,,,,,
2007,DAL,2007-01-30,A,San Jose Sharks,3,2,W,SO,27,19,0,,0,17,11,0,,0,,,,,,,,,,,
1997,DAL,1997-02-27,A,Colorado Avalanche,6,2,W,,33,24,2,,0,28,22,1,,0,,,,,,,,,,,
1997,DAL,1997-03-01,A,Calgary Flames,1,4,L,,33,4,0,,0,27,10,1,,0,,,,,,,,,,,
2003,DAL,2003-02-16,H,San Jose Sharks,3,1,W,,24,14,0,,0,20,14,1,,0,,,,,,,,,,,
2000,DAL,2000-03-05,H,Detroit Red Wings,3,5,L,,25,23,1,,0,26,9,1,,1,,,,,,,,,,,
2000,DAL,2000-03-08,H,Vancouver Canucks,3,3,T,OT,36,24,2,,0,26,20,1,,0,,,,,,,,,,,
2001,DAL,2001-02-25,A,Edmonton Oilers,2,3,L,OT,34,4,1,,0,34,6,0,,0,,,,,,,,,,,
2001,DAL,2001-02-26,A,Calgary Flames,2,3,L,,23,18,1,,0,27,20,1,,0,,,,,,,,,,,
1998,DAL,1998-03-20,H,Carolina Hurricanes,6,1,W,,26,12,0,,0,24,8,1,,0,,,,,,,,,,,
1996,DAL,1996-03-15,A,Toronto Maple Leafs,0,3,L,,26,42,0,,0,30,45,1,,0,,,,,,,,,,,
2016,DAL,2015-12-15,H,Columbus Blue Jackets,5,1,W,,34,21,0,3,0,35,23,1,2,0,56,52,51.9,50,39,56.2,32,26,55.2,51.5,115.2
1994,DAL,1994-03-25,A,St. Louis Blues,3,5,L,,34,10,1,,0,30,6,2,,0,,,,,,,,,,,
2004,DAL,2004-02-18,A,Los Angeles Kings,4,3,W,,31,4,2,,0,28,6,1,,0,,,,,,,,,,,
2004,DAL,2004-02-18,A,Los Angeles Kings,4,3,W,,31,4,2,,0,28,6,1,,0,,,,,,,,,,,
2004,DAL,2004-02-20,H,Colorado Avalanche,5,1,W,,22,27,2,,0,16,54,0,,1,,,,,,,,,,,
2009,DAL,2009-01-08,A,Detroit Red Wings,1,6,L,,23,18,0,,0,33,8,2,,0,39,38,50.6,32,32,50.0,14,22,38.9,34.8,89.6
2019,DAL,2018-10-23,H,Los Angeles Kings,4,2,W,,23,6,1,3,0,33,6,0,2,0,36,64,36.0,28,46,37.8,24,30,44.4,29.6,108.1
2018,DAL,2017-10-24,A,Colorado Avalanche,3,5,L,,37,6,0,3,0,33,6,0,3,0,60,43,58.3,46,33,58.2,27,30,47.4,43.5,89.6
2018,DAL,2017-10-26,A,Edmonton Oilers,4,5,L,,32,11,3,5,0,35,15,0,3,0,42,63,40.0,27,40,40.3,34,24,58.6,32.3,88.6
2017,DAL,2016-12-08,H,Nashville Predators,5,2,W,,37,10,1,5,0,36,12,0,3,1,51,57,47.2,41,41,50.0,25,32,43.9,39.7,110.2
