year,team,date_game,game_location,opp_name,goals,opp_goals,game_outcome,overtimes,shots,pen_min,goals_pp,chances_pp,goals_sh,shots_against,pen_min_opp,goals_against_pp,opp_chances_pp,goals_against_sh,corsi_for,corsi_against,corsi_pct,fenwick_for,fenwick_against,fenwick_pct,faceoff_wins,faceoff_losses,faceoff_percentage,zs_offense_pct,pdo
1927,BOS,1927-01-13,A,Detroit Cougars,2,3,L,,0,13,0,,0,0,14,0,,0,,,,,,,,,,,
1927,BOS,1927-01-13,A,Detroit Cougars,2,3,L,,0,13,0,,0,0,14,0,,0,,,,,,,,,,,
1927,BOS,1927-01-15,A,Ottawa Senators,4,5,L,,0,10,0,,0,0,14,0,,0,,,,,,,,,,,
1925,BOS,1925-02-14,A,Montreal Canadiens,1,5,L,,0,7,0,,0,0,15,0,,0,,,,,,,,,,,
1925,BOS,1925-02-17,H,Hamilton Tigers,1,2,L,,0,6,0,,0,0,4,0,,1,,,,,,,,,,,
1928,BOS,1927-12-29,A,Toronto Maple Leafs,1,2,L,,0,6,0,,0,0,8,0,,0,,,,,,,,,,,
1926,BOS,1926-02-04,A,Ottawa Senators,3,2,W,,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1934,BOS,1933-11-26,A,Chicago Black Hawks,0,1,L,,0,8,0,,0,0,8,1,,0,,,,,,,,,,,
1934,BOS,1933-11-28,H,Ottawa Senators,2,1,W,,0,5,0,,0,0,5,0,,0,,,,,,,,,,,
1933,BOS,1932-12-11,A,New York Rangers,1,3,L,OT,0,17,0,,0,0,16,1,,1,,,,,,,,,,,
1933,BOS,1932-12-13,H,Toronto Maple Leafs,5,1,W,,0,16,0,,0,0,12,0,,0,,,,,,,,,,,
1931,BOS,1930-12-18,A,New York Rangers,4,2,W,,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1931,BOS,1930-12-20,H,New York Rangers,2,2,T,OT,0,8,0,,0,0,12,0,,0,,,,,,,,,,,
1932,BOS,1931-12-15,H,New York Rangers,2,2,T,OT,0,4,0,,0,0,6,0,,0,,,,,,,,,,,
1932,BOS,1931-12-22,H,Detroit Falcons,6,2,W,,0,4,0,,0,0,6,0,,0,,,,,,,,,,,
1929,BOS,1929-01-05,H,Pittsburgh Pirates,3,2,W,,0,14,0,,0,0,24,0,,0,,,,,,,,,,,
1929,BOS,1929-01-08,H,Toronto Maple Leafs,5,2,W,,0,10,0,,0,0,8,0,,0,,,,,,,,,,,
1930,BOS,1929-12-26,A,New York Rangers,4,2,W,,0,14,0,,0,0,16,0,,0,,,,,,,,,,,
1930,BOS,1929-12-28,A,Montreal Canadiens,3,2,W,,0,16,0,,0,0,10,0,,0,,,,,,,,,,,
1927,BOS,1927-01-18,H,New York Rangers,7,3,W,,0,10,0,,0,0,8,0,,0,,,,,,,,,,,
1927,BOS,1927-01-20,A,New York Rangers,2,2,T,OT,0,10,0,,0,0,14,0,,0,,,,,,,,,,,
1925,BOS,1925-02-21,A,Ottawa Senators,0,3,L,,0,2,0,,0,0,2,0,,0,,,,,,,,,,,
1925,BOS,1925-02-24,H,Montreal Maroons,2,1,W,OT,0,4,0,,0,0,9,0,,0,,,,,,,,,,,
1928,BOS,1928-01-01,A,New York Americans,3,2,W,,0,10,0,,0,0,10,0,,0,,,,,,,,,,,
1928,BOS,1928-01-03,H,Pittsburgh Pirates,0,0,T,OT,0,19,0,,0,0,27,0,,0,,,,,,,,,,,
1926,BOS,1926-02-06,A,Montreal Canadiens,3,3,T,OT,0,6,0,,0,0,6,0,,0,,,,,,,,,,,
1926,BOS,1926-02-09,H,New York Americans,4,0,W,,0,4,0,,0,0,2,0,,0,,,,,,,,,,,
1934,BOS,1933-11-30,A,Ottawa Senators,1,2,L,OT,0,0,0,,0,0,2,0,,0,,,,,,,,,,,
1934,BOS,1933-12-02,H,New York Rangers,0,3,L,,0,7,0,,0,0,6,0,,0,,,,,,,,,,,
1933,BOS,1932-12-15,A,Chicago Black Hawks,1,0,W,,0,8,0,,0,0,6,0,,0,,,,,,,,,,,
1933,BOS,1932-12-18,A,Detroit Red Wings,1,2,L,,0,12,0,,0,0,22,0,,0,,,,,,,,,,,
1931,BOS,1930-12-25,H,Philadelphia Quakers,8,0,W,,0,27,0,,0,0,38,0,,0,,,,,,,,,,,
1931,BOS,1930-12-30,H,Ottawa Senators,7,3,W,,0,10,0,,0,0,20,0,,0,,,,,,,,,,,
1932,BOS,1931-12-26,A,Montreal Maroons,4,4,T,OT,0,10,0,,0,0,2,0,,0,,,,,,,,,,,
1932,BOS,1931-12-29,H,Chicago Black Hawks,3,3,T,OT,0,10,0,,0,0,12,0,,0,,,,,,,,,,,
1929,BOS,1929-01-10,A,Montreal Canadiens,4,2,W,,0,10,0,,0,0,6,0,,0,,,,,,,,,,,
1929,BOS,1929-01-12,H,Detroit Cougars,3,2,W,,0,12,0,,0,0,18,0,,0,,,,,,,,,,,
1930,BOS,1930-01-01,H,New York Americans,5,2,W,,0,4,0,,0,0,8,0,,0,,,,,,,,,,,
1930,BOS,1930-01-04,A,Montreal Maroons,4,2,W,,0,6,0,,0,0,12,0,,0,,,,,,,,,,,
1930,BOS,1930-01-07,H,New York Rangers,3,0,W,,0,4,0,,0,0,10,0,,0,,,,,,,,,,,
1927,BOS,1927-01-22,A,Chicago Black Hawks,2,2,T,OT,0,18,0,,0,0,14,0,,0,,,,,,,,,,,
1927,BOS,1927-01-25,H,Pittsburgh Pirates,3,1,W,,0,8,0,,0,0,6,0,,0,,,,,,,,,,,
1925,BOS,1925-02-28,A,Toronto St. Patricks,1,5,L,,0,4,0,,0,0,6,0,,0,,,,,,,,,,,
1925,BOS,1925-03-03,H,Montreal Canadiens,3,2,W,,0,14,0,,0,0,10,0,,0,,,,,,,,,,,
1928,BOS,1928-01-07,A,Montreal Maroons,1,4,L,,0,18,0,,0,0,21,0,,0,,,,,,,,,,,
1928,BOS,1928-01-10,H,Chicago Black Hawks,3,1,W,,0,8,0,,0,0,10,0,,0,,,,,,,,,,,
1926,BOS,1926-02-13,A,Toronto St. Patricks,7,4,W,,0,12,0,,0,0,8,0,,0,,,,,,,,,,,
1926,BOS,1926-02-16,H,Pittsburgh Pirates,3,2,W,OT,0,17,0,,0,0,11,0,,0,,,,,,,,,,,
1934,BOS,1933-12-05,H,Montreal Canadiens,5,2,W,,0,6,0,,0,0,2,0,,0,,,,,,,,,,,
1934,BOS,1933-12-09,H,New York Americans,4,2,W,,0,10,2,,0,0,8,1,,0,,,,,,,,,,,
1934,BOS,1933-12-12,H,Toronto Maple Leafs,1,4,L,,0,20,0,,0,0,40,0,,1,,,,,,,,,,,
1933,BOS,1932-12-20,H,Ottawa Senators,2,1,W,,0,4,0,,0,0,10,0,,0,,,,,,,,,,,
1933,BOS,1932-12-22,H,Detroit Red Wings,7,0,W,,0,12,0,,0,0,10,0,,0,,,,,,,,,,,
1931,BOS,1931-01-01,A,New York Rangers,4,3,W,OT,0,20,0,,0,0,16,0,,0,,,,,,,,,,,
1931,BOS,1931-01-03,A,Montreal Maroons,3,5,L,,0,10,0,,0,0,10,0,,0,,,,,,,,,,,
1932,BOS,1931-12-31,H,Montreal Canadiens,5,0,W,,0,10,0,,0,0,12,0,,0,,,,,,,,,,,
1932,BOS,1932-01-03,A,New York Americans,0,0,T,OT,0,17,0,,0,0,10,0,,0,,,,,,,,,,,
1932,BOS,1932-01-05,H,Toronto Maple Leafs,3,3,T,OT,0,6,0,,0,0,2,0,,0,,,,,,,,,,,
1929,BOS,1929-01-12,H,Detroit Cougars,3,2,W,,0,12,0,,0,0,18,0,,0,,,,,,,,,,,
1929,BOS,1929-01-15,H,New York Rangers,4,1,W,,0,12,0,,0,0,8,0,,0,,,,,,,,,,,
1929,BOS,1929-01-17,A,Detroit Cougars,1,1,T,OT,0,6,0,,0,0,4,1,,0,,,,,,,,,,,
1930,BOS,1930-01-07,H,New York Rangers,3,0,W,,0,4,0,,0,0,10,0,,0,,,,,,,,,,,
