year,team,opp,date_game,player,decision,goals_against,shots_against,saves,save_pct,shutouts,pen_min,time_on_ice
2008,CAR,PIT,2008-02-02,Cam Ward,L,4,29,25,.862,0,0,59:44
1999,CAR,EDM,1999-02-27,Arturs Irbe,T,2,32,30,.938,0,0,64:26
2008,CAR,MTL,2008-12-21,Cam Ward,W,2,28,26,.929,0,0,61:43
2011,CAR,TOR,2011-12-13,Cam Ward,O,2,38,36,.947,0,0,60:44
2009,CAR,WSH,2009-12-11,Cam Ward,O,4,40,36,.900,0,0,61:16
1999,CAR,VAN,1999-02-26,Arturs Irbe,L,1,16,15,.938,0,0,58:41
2013,CAR,SJS,2013-12-06,Cam Ward,W,3,25,22,.880,0,0,60:00
2004,CAR,MDA,2004-02-04,Kevin Weekes,L,3,43,40,.930,0,0,59:20
2013,CAR,WPG,2013-03-30,Justin Peters,W,1,35,34,.971,0,0,60:00
2002,CAR,PHI,2002-01-26,Arturs Irbe,L,4,17,13,.765,0,0,30:43
2002,CAR,PHI,2002-01-26,Tom Barrasso,,0,6,6,1.000,0,0,28:42
2006,CAR,PIT,2006-03-04,Cam Ward,W,5,38,33,.868,0,0,60:00
2006,CAR,BOS,2006-03-01,Cam Ward,W,3,28,25,.893,0,0,59:45
2009,OTT,CAR,2009-12-12,Brian Elliott,W,2,25,23,.920,0,0,59:57
2010,CAR,TBL,2010-12-20,Justin Peters,L,5,34,29,.853,0,0,59:53
2001,CAR,LAK,2001-02-08,Tyler Moss,L,4,24,20,.833,0,0,58:36
2013,CAR,TOR,2013-03-28,Justin Peters,L,4,34,30,.882,0,0,59:30
2013,CAR,TOR,2013-03-28,Empty Net,,2,2,0,.000,0,0,
2013,CAR,NSH,2013-12-05,Justin Peters,W,2,22,20,.909,0,2,60:00
2009,CAR,NJD,2009-12-09,Cam Ward,L,3,30,27,.900,0,0,59:09
2009,CAR,NJD,2009-12-09,Empty Net,,1,1,0,.000,0,0,
2006,CAR,BUF,2006-02-12,Martin Gerber,W,3,20,17,.850,0,0,64:51
2013,VAN,CAR,2013-12-09,Eddie Lack,W,0,31,31,1.000,1,0,59:38
2006,CAR,FLA,2006-03-03,Martin Gerber,W,2,39,37,.949,0,0,60:00
2001,MDA,CAR,2001-02-11,Jean-Sebastien Giguere,T,2,29,27,.931,0,0,65:00
2001,CAR,PHX,2001-02-07,Arturs Irbe,W,1,19,18,.947,0,0,60:18
2006,NYR,CAR,2006-03-06,Henrik Lundqvist,L,2,19,17,.895,0,0,59:01
1998,CAR,WSH,1998-04-19,Pat Jablonski,L,2,26,24,.923,0,0,59:53
2004,WSH,CAR,2004-02-12,Olaf Kolzig,T,3,41,38,.927,0,0,64:46
2013,MTL,CAR,2013-04-01,Carey Price,W,1,19,18,.947,0,0,59:57
2008,TOR,CAR,2008-01-31,Vesa Toskala,O,3,38,35,.921,0,0,62:32
2007,MIN,CAR,2007-02-10,Niklas Backstrom,W,4,26,22,.846,0,0,59:41
2003,TBL,CAR,2003-02-21,Nikolai Khabibulin,T,2,25,23,.920,0,0,65:00
2003,BOS,CAR,2003-02-19,Steve Shields,T,1,28,27,.964,0,0,64:45
2000,PHX,CAR,2000-03-01,Sean Burke,W,1,15,14,.933,0,0,39:41
2008,PIT,CAR,2008-02-02,Ty Conklin,W,1,28,27,.964,0,0,60:00
1999,EDM,CAR,1999-02-27,Steve Passmore,T,2,36,34,.944,0,0,65:00
2008,MTL,CAR,2008-12-21,Carey Price,O,3,27,24,.889,0,0,61:43
2011,TOR,CAR,2011-12-13,James Reimer,W,1,19,18,.947,0,0,60:40
2000,PHX,CAR,2000-03-01,Bob Essensa,,4,14,10,.714,0,0,20:00
2009,WSH,CAR,2009-12-11,Jose Theodore,W,3,19,16,.842,0,0,61:03
1999,VAN,CAR,1999-02-26,Garth Snow,W,0,23,23,1.000,1,0,60:00
2013,SJS,CAR,2013-12-06,Alex Stalock,L,4,34,30,.882,0,0,59:06
2004,MDA,CAR,2004-02-04,Martin Gerber,W,2,24,22,.917,0,0,60:00
2013,SJS,CAR,2013-12-06,Empty Net,,1,1,0,.000,0,0,
2013,WPG,CAR,2013-03-30,Ondrej Pavelec,L,3,28,25,.893,0,0,58:18
2002,PHI,CAR,2002-01-26,Brian Boucher,W,2,18,16,.889,0,0,60:00
2010,TBL,CAR,2010-12-20,Dan Ellis,W,1,22,21,.955,0,0,60:00
2001,LAK,CAR,2001-02-08,Jamie Storr,W,2,30,28,.933,0,0,59:58
2006,BOS,CAR,2006-03-01,Tim Thomas,L,4,29,25,.862,0,0,58:55
2006,BUF,CAR,2006-02-12,Ryan Miller,O,3,33,30,.909,0,0,64:53
2006,PIT,CAR,2006-03-04,Sebastien Caron,L,4,25,21,.840,0,0,50:21
2006,PIT,CAR,2006-03-04,Marc-Andre Fleury,,3,4,1,.250,0,0,8:24
2013,TOR,CAR,2013-03-28,James Reimer,W,3,22,19,.864,0,0,60:00
2009,NJD,CAR,2009-12-09,Martin Brodeur,W,2,23,21,.913,0,0,60:00
2006,FLA,CAR,2006-03-03,Roberto Luongo,L,4,37,33,.892,0,0,59:21
2006,FLA,CAR,2006-03-03,Empty Net,,1,1,0,.000,0,0,
2001,PHX,CAR,2001-02-07,Sean Burke,L,2,23,21,.913,0,0,60:25
2013,NSH,CAR,2013-12-05,Marek Mazanec,L,4,13,9,.692,0,0,40:00
2013,NSH,CAR,2013-12-05,Carter Hutton,\,0,9,9,1.000,0,0,18:34
1998,WSH,CAR,1998-04-19,Olaf Kolzig,W,1,28,27,.964,0,0,58:58
2013,NSH,CAR,2013-12-05,Empty Net,,1,1,0,.000,0,0,
2007,CAR,MTL,2007-02-06,Cam Ward,W,1,26,25,.962,0,0,59:57
1999,CAR,NYI,1999-02-21,Arturs Irbe,W,1,29,28,.966,0,0,60:00
2001,CAR,ATL,2001-02-01,Arturs Irbe,W,1,21,20,.952,0,0,59:47
1998,CAR,PIT,1998-04-16,Mike Fountain,L,4,30,26,.867,0,0,60:00
1998,CAR,WSH,1998-04-18,Mike Fountain,L,4,23,19,.826,0,2,59:14
2003,CAR,WSH,2003-02-14,Kevin Weekes,W,1,31,30,.968,0,0,60:00
2000,CAR,WSH,2000-02-21,Arturs Irbe,T,1,30,29,.967,0,2,65:00
2002,CAR,VAN,2002-01-21,Tom Barrasso,L,4,17,13,.765,0,0,33:29
2008,CAR,NYI,2008-01-21,Cam Ward,W,2,25,23,.920,0,0,60:45
1999,CAR,TBL,1999-02-20,Arturs Irbe,W,2,30,28,.933,0,0,59:44
2011,CAR,CGY,2011-12-06,Cam Ward,\,6,32,26,.813,0,0,51:02
2013,CAR,WPG,2013-03-26,Justin Peters,L,4,35,31,.886,0,0,60:00
2003,CAR,DAL,2003-02-11,Kevin Weekes,L,2,33,31,.939,0,0,64:59
2002,CAR,VAN,2002-01-21,Arturs Irbe,,3,22,19,.864,0,0,25:38
2002,CAR,NJD,2002-01-19,Tom Barrasso,T,3,26,23,.885,0,0,65:00
2008,CAR,FLA,2008-12-18,Cam Ward,W,1,20,19,.950,0,0,64:16
2011,CAR,CGY,2011-12-06,Mike Murphy,L,0,2,2,1.000,0,0,8:37
2011,CAR,CGY,2011-12-06,Empty Net,,1,1,0,.000,0,0,
2000,CAR,TBL,2000-02-19,Arturs Irbe,W,2,30,28,.933,0,0,60:00
2010,CAR,ATL,2010-12-16,Cam Ward,W,2,47,45,.957,0,0,65:00
2001,CAR,TOR,2001-01-31,Arturs Irbe,L,4,24,20,.833,0,0,59:12
2007,CAR,BOS,2007-02-03,Cam Ward,O,4,33,29,.879,0,0,61:29
2009,CAR,PIT,2009-12-07,Manny Legace,W,2,32,30,.938,0,0,60:00
2004,CAR,WSH,2004-01-29,Kevin Weekes,L,4,18,14,.778,0,0,59:30
2004,CAR,WSH,2004-01-29,Empty Net,,1,1,0,.000,0,0,
2007,CAR,TBL,2007-02-01,John Grahame,L,4,20,16,.800,0,0,59:48
2001,CAR,TBL,2001-01-29,Arturs Irbe,W,2,16,14,.875,0,0,60:00
2000,CAR,MTL,2000-02-17,Arturs Irbe,L,3,22,19,.864,0,0,59:58
1998,CAR,BOS,1998-04-13,Mike Fountain,L,2,15,13,.867,0,0,43:43
2013,CAR,WSH,2013-12-03,Justin Peters,W,1,27,26,.963,0,0,59:59
1998,CAR,BOS,1998-04-13,Trevor Kidd,,1,5,4,.800,0,0,14:47
1998,CAR,TOR,1998-04-11,Trevor Kidd,L,4,34,30,.882,0,0,59:56
2006,CAR,PIT,2006-02-10,Cam Ward,L,4,26,22,.846,0,0,59:08
1999,CAR,BUF,1999-02-15,Arturs Irbe,L,3,36,33,.917,0,0,59:04
2003,CAR,MDA,2003-02-09,Kevin Weekes,L,2,22,20,.909,0,0,59:58
2007,CAR,TOR,2007-01-30,Cam Ward,L,3,37,34,.919,0,0,57:55
2007,CAR,TOR,2007-01-30,Empty Net,,1,1,0,.000,0,0,
1998,CAR,TOR,1998-04-11,Empty Net,,1,1,0,.000,0,0,
2007,MTL,CAR,2007-02-06,David Aebischer,L,2,34,32,.941,0,0,59:15
2001,ATL,CAR,2001-02-01,Damian Rhodes,L,3,26,23,.885,0,0,59:52
2002,CAR,MTL,2002-01-17,Arturs Irbe,T,1,20,19,.950,0,0,64:50
2000,CAR,OTT,2000-02-15,Mark Fitzpatrick,L,5,45,40,.889,0,0,60:00
2008,CAR,EDM,2008-01-18,Cam Ward,W,2,18,16,.889,0,0,60:00
1998,WSH,CAR,1998-04-18,Olaf Kolzig,W,3,30,27,.900,0,0,59:54
1999,NYI,CAR,1999-02-21,Tommy Salo,L,3,36,33,.917,0,0,59:08
1998,PIT,CAR,1998-04-16,Ken Wregget,W,1,25,24,.960,0,0,60:00
1999,CAR,WSH,1999-02-18,Arturs Irbe,T,2,22,20,.909,0,0,64:51
2003,CAR,LAK,2003-02-07,Kevin Weekes,L,7,34,27,.794,0,0,39:53
2003,CAR,LAK,2003-02-07,Arturs Irbe,,1,4,3,.750,0,0,20:00
2002,CAR,MIN,2002-01-15,Arturs Irbe,W,0,22,22,1.000,1,0,59:56
2003,WSH,CAR,2003-02-14,Olaf Kolzig,L,2,21,19,.905,0,0,58:58
2003,WSH,CAR,2003-02-14,Empty Net,,1,1,0,.000,0,0,
1999,NYI,CAR,1999-02-21,Empty Net,,1,1,0,.000,0,0,
2008,FLA,CAR,2008-12-18,Tomas Vokoun,O,2,37,35,.946,0,0,64:16
2000,WSH,CAR,2000-02-21,Olaf Kolzig,T,1,33,32,.970,0,0,64:58
1999,TBL,CAR,1999-02-20,Corey Schwab,L,3,30,27,.900,0,0,58:43
2011,CGY,CAR,2011-12-06,Miikka Kiprusoff,W,6,34,28,.824,0,0,59:46
2013,WPG,CAR,2013-03-26,Ondrej Pavelec,W,1,39,38,.974,0,0,59:51
2003,DAL,CAR,2003-02-11,Marty Turco,,1,13,12,.923,0,0,40:00
2003,DAL,CAR,2003-02-11,Ron Tugnutt,W,0,6,6,1.000,0,0,24:59
2002,VAN,CAR,2002-01-21,Peter Skudra,W,4,27,23,.852,0,0,49:42
2002,VAN,CAR,2002-01-21,Dan Cloutier,,1,3,2,.667,0,0,10:18
2002,NJD,CAR,2002-01-19,Martin Brodeur,T,3,25,22,.880,0,0,65:00
2008,NYI,CAR,2008-01-21,Rick DiPietro,O,3,29,26,.897,0,0,60:52
2000,TBL,CAR,2000-02-19,Rich Parent,L,4,24,20,.833,0,0,56:43
2010,ATL,CAR,2010-12-16,Chris Mason,O,2,29,27,.931,0,0,65:00
2001,TOR,CAR,2001-01-31,Curtis Joseph,W,3,23,20,.870,0,0,59:59
2000,TBL,CAR,2000-02-19,Dan Cloutier,,0,1,1,1.000,0,0,2:30
2007,BOS,CAR,2007-02-03,Tim Thomas,W,3,37,34,.919,0,0,61:44
2009,PIT,CAR,2009-12-07,Marc-Andre Fleury,L,3,21,18,.857,0,0,58:25
2004,WSH,CAR,2004-01-29,Olaf Kolzig,W,3,35,32,.914,0,0,60:00
2007,TBL,CAR,2007-02-01,Johan Holmqvist,W,0,31,31,1.000,1,0,60:00
2001,TBL,CAR,2001-01-29,Dan Cloutier,L,5,35,30,.857,0,0,60:00
2000,MTL,CAR,2000-02-17,Jose Theodore,W,0,26,26,1.000,1,0,60:00
1998,TOR,CAR,1998-04-11,Felix Potvin,W,1,27,26,.963,0,0,59:52
2013,WSH,CAR,2013-12-03,Braden Holtby,L,4,23,19,.826,0,0,39:57
2006,PIT,CAR,2006-02-10,Sebastien Caron,W,3,37,34,.919,0,0,60:00
1998,BOS,CAR,1998-04-13,Robbie Tallas,W,2,32,30,.938,0,0,60:00
2013,WSH,CAR,2013-12-03,Philipp Grubauer,\,0,9,9,1.000,0,0,20:00
1999,BUF,CAR,1999-02-15,Dominik Hasek,W,2,38,36,.947,0,0,60:00
2007,TOR,CAR,2007-01-30,Andrew Raycroft,W,1,29,28,.966,0,0,59:56
2002,MTL,CAR,2002-01-17,Jeff Hackett,T,1,30,29,.967,0,0,65:00
2000,OTT,CAR,2000-02-15,Ron Tugnutt,W,1,22,21,.955,0,0,60:00
2003,MDA,CAR,2003-02-09,Jean-Sebastien Giguere,W,1,29,28,.966,0,0,59:59
1999,WSH,CAR,1999-02-18,Olaf Kolzig,T,2,39,37,.949,0,0,65:00
2003,LAK,CAR,2003-02-07,Jamie Storr,W,2,21,19,.905,0,0,60:00
2002,MIN,CAR,2002-01-15,Dwayne Roloson,L,2,21,19,.905,0,0,59:34
2008,EDM,CAR,2008-01-18,Mathieu Garon,L,6,33,27,.818,0,0,52:45
2008,EDM,CAR,2008-01-18,Dwayne Roloson,,1,3,2,.667,0,0,7:15
2009,CAR,VAN,2009-12-05,Manny Legace,W,3,36,33,.917,0,0,59:59
2008,CAR,OTT,2008-01-17,Cam Ward,L,5,32,27,.844,0,0,60:00
2010,CAR,FLA,2010-12-15,Justin Peters,W,1,22,21,.955,0,0,58:18
2010,CAR,FLA,2010-12-15,Cam Ward,,2,5,3,.600,0,0,1:42
2011,CAR,PIT,2011-12-03,Brian Boucher,L,3,40,37,.925,0,0,58:26
2004,CAR,TOR,2004-01-27,Kevin Weekes,W,0,32,32,1.000,1,0,60:00
2013,CAR,NJD,2013-03-21,Dan Ellis,L,4,22,18,.818,0,0,59:09
2008,CAR,MTL,2008-12-16,Cam Ward,W,2,24,22,.917,0,0,59:34
2006,CAR,BOS,2006-02-05,Martin Gerber,W,3,27,24,.889,0,0,65:00
2004,CAR,BUF,2004-01-25,Jamie Storr,L,4,21,17,.810,0,0,58:47
2013,CAR,NJD,2013-03-21,Justin Peters,\,0,0,0,,0,0,0:51
2001,CAR,PHI,2001-01-27,Arturs Irbe,L,4,37,33,.892,0,0,59:35
2001,CAR,NYR,2001-01-24,Arturs Irbe,W,2,28,26,.929,0,0,60:00
2006,CAR,TBL,2006-02-09,Martin Gerber,L,4,23,19,.826,0,0,59:23
1998,CAR,BUF,1998-04-08,Trevor Kidd,L,2,26,24,.923,0,0,58:52
1998,CAR,BUF,1998-04-08,Empty Net,,1,1,0,.000,0,0,
2013,CAR,VAN,2013-12-01,Cam Ward,L,3,30,27,.900,0,0,58:42
1998,CAR,TOR,1998-04-09,Trevor Kidd,W,2,32,30,.938,0,0,60:00
2006,CAR,TBL,2006-02-09,Empty Net,,1,1,0,.000,0,0,
2007,CAR,WSH,2007-01-27,Cam Ward,L,7,23,16,.696,0,0,60:00
2000,CAR,TBL,2000-02-12,Arturs Irbe,W,2,23,21,.913,0,0,59:54
2003,CAR,TBL,2003-01-30,Kevin Weekes,L,3,31,28,.903,0,0,58:42
2000,CAR,TOR,2000-02-14,Arturs Irbe,W,2,22,20,.909,0,0,60:00
2004,CAR,NYI,2004-01-23,Kevin Weekes,L,3,21,18,.857,0,0,58:36
2004,CAR,NJD,2004-01-21,Kevin Weekes,W,1,21,20,.952,0,0,60:00
1999,CAR,NYR,1999-02-12,Arturs Irbe,W,1,31,30,.968,0,0,60:00
2003,CAR,SJS,2003-02-05,Arturs Irbe,L,6,30,24,.800,0,0,60:00
2002,CAR,VAN,2002-01-12,Arturs Irbe,L,7,28,21,.750,0,0,59:52
2008,OTT,CAR,2008-01-17,Martin Gerber,W,1,37,36,.973,0,0,59:58
2010,FLA,CAR,2010-12-15,Tomas Vokoun,L,4,34,30,.882,0,0,58:52
2008,CAR,COL,2008-01-12,Cam Ward,L,5,29,24,.828,0,0,58:49
2010,CAR,STL,2010-12-11,Cam Ward,W,1,39,38,.974,0,0,65:00
2011,CAR,NYR,2011-12-01,Cam Ward,L,5,27,22,.815,0,0,58:13
1999,CAR,NJD,1999-02-13,Trevor Kidd,L,6,30,24,.800,0,0,58:43
2011,PIT,CAR,2011-12-03,Brent Johnson,W,2,32,30,.938,0,0,60:00
2004,TOR,CAR,2004-01-27,Ed Belfour,L,2,19,17,.895,0,0,58:22
2009,VAN,CAR,2009-12-05,Andrew Raycroft,L,4,27,23,.852,0,0,59:13
2009,VAN,CAR,2009-12-05,Empty Net,,1,1,0,.000,0,0,
2008,CAR,NYR,2008-12-13,Cam Ward,O,2,29,27,.931,0,0,64:55
2008,CAR,TOR,2008-01-15,Michael Leighton,,3,23,20,.870,0,0,40:00
2006,BOS,CAR,2006-02-05,Tim Thomas,O,3,43,40,.930,0,0,65:00
2008,MTL,CAR,2008-12-16,Jaroslav Halak,L,3,27,24,.889,0,0,59:26
2013,CAR,FLA,2013-03-19,Dan Ellis,L,3,43,40,.930,0,0,59:00
2013,CAR,FLA,2013-03-19,Empty Net,,1,1,0,.000,0,0,
2008,CAR,TOR,2008-01-15,Cam Ward,L,2,13,11,.846,0,0,18:35
2001,NYR,CAR,2001-01-24,Mike Richter,L,3,34,31,.912,0,0,58:41
2004,BUF,CAR,2004-01-25,Martin Biron,W,2,39,37,.949,0,0,60:00
2013,NJD,CAR,2013-03-21,Martin Brodeur,W,1,18,17,.944,0,0,60:00
2007,CAR,WSH,2007-01-26,Cam Ward,W,2,26,24,.923,0,0,60:00
2013,VAN,CAR,2013-12-01,Eddie Lack,W,2,31,29,.935,0,0,60:00
2001,PHI,CAR,2001-01-27,Roman Cechmanek,W,3,18,15,.833,0,0,60:00
1998,TOR,CAR,1998-04-09,Glenn Healy,L,4,20,16,.800,0,0,58:36
2006,TBL,CAR,2006-02-09,John Grahame,W,0,28,28,1.000,0,0,35:52
1998,BUF,CAR,1998-04-08,Dominik Hasek,W,1,16,15,.938,0,0,60:00
1998,TOR,CAR,1998-04-09,Empty Net,,1,1,0,.000,0,0,
2006,TBL,CAR,2006-02-09,Sean Burke,,3,8,5,.625,0,0,24:08
2007,WSH,CAR,2007-01-27,Olaf Kolzig,W,3,37,34,.919,0,0,59:33
2000,TBL,CAR,2000-02-12,Rich Parent,,2,19,17,.895,0,0,30:42
2003,TBL,CAR,2003-01-30,John Grahame,W,1,25,24,.960,0,0,60:00
2000,TOR,CAR,2000-02-14,Curtis Joseph,L,5,33,28,.848,0,0,60:00
2000,TBL,CAR,2000-02-12,Dan Cloutier,L,3,16,13,.813,0,0,29:18
2004,NYI,CAR,2004-01-23,Rick DiPietro,W,2,27,25,.926,0,0,60:00
2004,NJD,CAR,2004-01-21,Martin Brodeur,L,2,23,21,.913,0,0,58:57
1999,NYR,CAR,1999-02-12,Mike Richter,L,3,26,23,.885,0,0,59:19
2003,SJS,CAR,2003-02-05,Evgeni Nabokov,W,2,29,27,.931,0,0,60:00
2008,COL,CAR,2008-01-12,Jose Theodore,W,4,34,30,.882,0,0,60:00
2010,STL,CAR,2010-12-11,Jaroslav Halak,O,1,29,28,.966,0,0,64:45
2011,NYR,CAR,2011-12-01,Martin Biron,W,3,31,28,.903,0,0,59:49
1999,NJD,CAR,1999-02-13,Martin Brodeur,W,4,30,26,.867,0,0,59:51
2002,VAN,CAR,2002-01-12,Dan Cloutier,W,1,24,23,.958,0,0,60:00
2008,NYR,CAR,2008-12-13,Henrik Lundqvist,W,2,31,29,.935,0,0,65:00
2013,FLA,CAR,2013-03-19,Jacob Markstrom,W,1,34,33,.971,0,0,60:00
2008,TOR,CAR,2008-01-15,Vesa Toskala,W,4,25,21,.840,0,2,59:47
2007,WSH,CAR,2007-01-26,Brent Johnson,L,6,41,35,.854,0,0,60:00
2013,CAR,NJD,2013-11-27,Cam Ward,W,3,22,19,.864,0,0,60:00
2013,CAR,NYR,2013-03-18,Dan Ellis,O,1,36,35,.972,0,0,65:00
2013,CAR,NJD,2013-11-29,Cam Ward,L,5,31,26,.839,0,0,60:00
2006,CAR,NJD,2006-02-03,Cam Ward,L,3,21,18,.857,0,0,60:00
2001,CAR,LAK,2001-01-20,Arturs Irbe,L,5,24,19,.792,0,0,59:15
2001,CAR,LAK,2001-01-20,Empty Net,,1,1,0,.000,0,0,
2007,CAR,TBL,2007-01-20,Cam Ward,O,5,29,24,.828,0,0,64:57
2000,CAR,NYI,2000-02-08,Arturs Irbe,W,3,20,17,.850,0,0,59:51
2006,CAR,MTL,2006-01-31,Martin Gerber,W,2,34,32,.941,0,0,60:00
2001,CAR,NYR,2001-01-22,Arturs Irbe,L,4,30,26,.867,0,0,59:24
2001,CAR,NYR,2001-01-22,Empty Net,,1,1,0,.000,0,0,
2009,CAR,WSH,2009-11-30,Michael Leighton,L,3,33,30,.909,0,0,57:41
2000,CAR,WSH,2000-02-03,Arturs Irbe,L,2,34,32,.941,0,2,59:02
1999,CAR,TOR,1999-02-10,Arturs Irbe,W,5,29,24,.828,0,0,60:00
1999,CAR,FLA,1999-02-06,Arturs Irbe,T,3,33,30,.909,0,2,65:00
1998,CAR,BOS,1998-04-06,Trevor Kidd,W,0,27,27,1.000,1,0,60:00
1998,CAR,MTL,1998-04-04,Trevor Kidd,W,0,24,24,1.000,1,0,60:00
2003,CAR,TOR,2003-01-29,Arturs Irbe,L,3,22,19,.864,0,0,59:28
2008,CAR,BOS,2008-01-08,Cam Ward,W,0,19,19,1.000,1,0,59:55
2008,CAR,NJD,2008-01-10,Cam Ward,L,4,24,20,.833,0,2,60:00
2010,CAR,DAL,2010-12-10,Cam Ward,O,1,29,28,.966,0,0,64:44
2011,CAR,FLA,2011-11-29,Cam Ward,L,2,20,18,.900,0,0,58:48
2011,CAR,FLA,2011-11-29,Empty Net,,1,1,0,.000,0,0,
2013,NJD,CAR,2013-11-27,Martin Brodeur,L,4,22,18,.818,0,0,57:29
2003,CAR,FLA,2003-01-25,Arturs Irbe,L,3,22,19,.864,0,0,63:38
2002,CAR,EDM,2002-01-10,Arturs Irbe,W,1,20,19,.950,0,0,59:57
2002,CAR,PHI,2002-01-06,Tom Barrasso,L,4,27,23,.852,0,0,58:36
2013,CAR,TBL,2013-03-16,Justin Peters,L,4,26,22,.846,0,0,60:00
2013,NYR,CAR,2013-03-18,Henrik Lundqvist,W,1,30,29,.967,0,0,65:00
2013,NJD,CAR,2013-11-29,Cory Schneider,W,2,18,16,.889,0,0,59:05
2004,CAR,OTT,2004-01-20,Jamie Storr,L,2,29,27,.931,0,0,58:37
2009,CAR,BUF,2009-11-28,Michael Leighton,L,5,24,19,.792,0,0,59:58
2013,CAR,OTT,2013-11-24,Cam Ward,W,1,36,35,.972,0,0,60:00
2001,CAR,MTL,2001-01-16,Arturs Irbe,W,2,30,28,.933,0,0,59:56
2008,CAR,PHI,2008-12-11,Michael Leighton,O,5,37,32,.865,0,0,64:50
2006,NJD,CAR,2006-02-03,Martin Brodeur,W,0,28,28,1.000,1,0,60:00
2001,NYR,CAR,2001-01-22,Mike Richter,W,2,31,29,.935,0,0,60:00
2001,LAK,CAR,2001-01-20,Jamie Storr,W,3,25,22,.880,0,0,59:54
2004,CAR,OTT,2004-01-20,Empty Net,,1,1,0,.000,0,0,
2006,CAR,ATL,2006-01-28,Martin Gerber,W,1,18,17,.944,0,0,60:00
2006,CAR,ATL,2006-01-26,Cam Ward,W,1,31,30,.968,0,0,60:00
2001,CAR,BOS,2001-01-18,Arturs Irbe,W,2,30,28,.933,0,0,59:40
2007,TBL,CAR,2007-01-20,Marc Denis,W,5,35,30,.857,0,0,65:00
2000,NYI,CAR,2000-02-08,Kevin Weekes,,3,36,33,.917,0,0,41:20
2000,WSH,CAR,2000-02-03,Olaf Kolzig,W,1,24,23,.958,0,0,59:50
1999,FLA,CAR,1999-02-06,Sean Burke,T,3,41,38,.927,0,0,65:00
2006,MTL,CAR,2006-01-31,Cristobal Huet,,3,16,13,.813,0,0,34:37
2009,WSH,CAR,2009-11-30,Jose Theodore,W,2,40,38,.950,0,0,59:59
1998,BOS,CAR,1998-04-06,Byron Dafoe,L,3,22,19,.864,0,0,60:00
1998,MTL,CAR,1998-04-04,Jocelyn Thibault,L,1,13,12,.923,0,0,59:06
2000,NYI,CAR,2000-02-08,Roberto Luongo,L,1,13,12,.923,0,0,18:27
1999,TOR,CAR,1999-02-10,Curtis Joseph,L,6,25,19,.760,0,0,59:54
2006,MTL,CAR,2006-01-31,Jose Theodore,L,5,10,5,.500,0,0,25:23
2003,TOR,CAR,2003-01-29,Ed Belfour,W,2,27,25,.926,0,0,60:00
2008,NJD,CAR,2008-01-10,Martin Brodeur,W,1,21,20,.952,0,0,60:00
2008,BOS,CAR,2008-01-08,Tim Thomas,L,1,28,27,.964,0,0,58:54
2003,FLA,CAR,2003-01-25,Roberto Luongo,W,2,41,39,.951,0,0,63:40
2013,TBL,CAR,2013-03-16,Mathieu Garon,W,1,22,21,.955,0,0,60:00
2010,DAL,CAR,2010-12-10,Andrew Raycroft,W,1,23,22,.957,0,0,65:00
2002,EDM,CAR,2002-01-10,Tommy Salo,L,3,16,13,.813,0,0,59:25
2002,EDM,CAR,2002-01-10,Empty Net,,1,1,0,.000,0,0,
2002,PHI,CAR,2002-01-06,Brian Boucher,W,3,32,29,.906,0,0,59:48
2001,MTL,CAR,2001-01-16,Jose Theodore,L,3,23,20,.870,0,0,60:33
2011,FLA,CAR,2011-11-29,Jose Theodore,W,1,27,26,.963,0,0,60:00
2004,OTT,CAR,2004-01-20,Patrick Lalime,W,1,14,13,.929,0,0,60:00
2009,BUF,CAR,2009-11-28,Ryan Miller,W,1,31,30,.968,0,0,59:59
2013,OTT,CAR,2013-11-24,Robin Lehner,L,3,36,33,.917,0,0,59:29
2013,OTT,CAR,2013-11-24,Empty Net,,1,1,0,.000,0,0,
2008,PHI,CAR,2008-12-11,Antero Niittymaki,W,5,31,26,.839,0,0,64:51
2006,ATL,CAR,2006-01-28,Kari Lehtonen,L,3,26,23,.885,0,0,59:06
2006,ATL,CAR,2006-01-28,Empty Net,,1,1,0,.000,0,0,
2006,ATL,CAR,2006-01-26,Kari Lehtonen,L,5,33,28,.848,0,2,59:50
2001,BOS,CAR,2001-01-18,Peter Skudra,L,2,16,14,.875,0,0,53:19
2001,BOS,CAR,2001-01-18,Byron Dafoe,,2,5,3,.600,0,0,6:37
2007,CAR,WSH,2007-01-18,John Grahame,L,3,28,25,.893,0,0,59:23
2007,CAR,WSH,2007-01-18,Empty Net,,2,2,0,.000,0,0,
2007,CAR,FLA,2007-01-16,John Grahame,W,2,20,18,.900,0,0,61:42
2000,CAR,FLA,2000-02-01,Arturs Irbe,W,2,28,26,.929,0,0,60:00
2000,CAR,MTL,2000-01-30,Arturs Irbe,L,1,28,27,.964,0,0,59:18
2000,CAR,MTL,2000-01-30,Empty Net,,2,2,0,.000,0,0,
1999,CAR,NJD,1999-02-03,Arturs Irbe,L,4,35,31,.886,0,0,60:00
1998,CAR,NJD,1998-04-01,Trevor Kidd,W,0,37,37,1.000,1,0,60:00
2010,CAR,NSH,2010-12-04,Cam Ward,L,4,38,34,.895,0,0,59:53
2010,CAR,NSH,2010-12-04,Empty Net,,1,1,0,.000,0,0,
2003,CAR,WSH,2003-01-22,Arturs Irbe,L,4,26,22,.846,0,0,59:09
